0.85141,-0.44541,3
-0.18889,-0.30247,1
-0.84993,-0.4321,1
0.7227,-0.8281,3
0.038595,0.043562,4
-0.36213,0.57696,2
0.92606,0.8852,4
0.87652,-0.0054204,3
-0.47996,0.18751,2
-0.59722,-0.41828,1
0.17782,-0.70168,3
0.68504,-0.73626,3
-0.32656,0.46472,2
0.17286,0.46894,4
-0.67551,-0.6413,1
-0.61081,-0.17288,1
0.52267,0.18829,4
-0.6998,-0.74944,1
-0.46819,0.57074,2
0.37899,0.23998,4
-0.96982,0.23044,2
-0.93561,0.40242,2
-0.42495,0.97437,2
-0.32675,0.12479,2
-0.27557,0.72883,2
0.61438,-0.16258,3
-0.92804,0.30894,2
-0.28321,0.85052,2
0.27656,0.3283,4
-0.71399,-0.39384,1
0.71548,0.23989,4
0.29113,-0.29736,3
-0.76941,-0.35527,1
-0.58381,0.22041,2
0.491,-0.67935,3
-0.19319,-0.026522,1
-0.03106,0.89127,2
0.77491,-0.23217,3
-0.72511,-0.62207,1
0.92875,-0.062322,3
-0.91474,0.68182,2
-0.80112,0.68534,2
-0.55352,0.65561,2
0.61317,-0.97705,3
-0.088254,-0.46592,1
0.3065,0.99975,4
-0.65136,-0.76063,1
-0.66656,-0.019821,1
0.041697,0.58005,4
0.48059,-0.75557,3
-0.075051,0.32482,2
0.73923,-0.023839,3
0.32082,-0.61142,3
-0.50182,0.75726,2
-0.5302,-0.63703,1
-0.25191,0.27811,2
0.51323,0.48165,4
0.87588,0.12535,4
0.72381,0.25768,4
-0.47678,-0.76207,1
-0.17544,-0.38393,1
0.22309,0.17392,4
0.093669,-0.20907,3
-0.22145,0.32789,2
-0.79716,0.70391,2
0.42449,-0.61956,3
-0.82373,0.80655,2
0.73215,-0.23365,3
0.7269,0.88625,4
0.4169,0.23476,4
-0.027151,0.58019,2
0.39829,0.029551,4
-0.21003,0.062289,2
0.59499,-0.34481,3
0.57283,-0.74127,3
-0.68894,-0.23236,1
-0.36436,-0.57005,1
-0.31203,-0.93427,1
-0.27166,-0.45023,1
0.13329,-0.63885,3
-0.91663,0.75106,2
0.31994,-0.83753,3
-0.59674,-0.63221,1
-0.16707,0.40806,2
-0.098215,0.83845,2
-0.30255,-0.49708,1
-0.23344,-0.9574,1
-0.63939,0.92101,2
-0.86374,0.36444,2
0.10251,-0.37867,3
0.19173,-0.055253,3
-0.709,0.19851,2
-0.53812,-0.25226,1
-0.42725,0.74898,2
0.6615,0.45235,4
-0.69316,0.90868,2
0.10428,-0.29787,3
0.13628,0.87435,4
-0.31316,-0.041799,1
-0.29877,0.28465,2
0.91822,0.47329,4
0.10669,0.61868,4
0.30546,-0.20748,3
-0.01852,-0.10411,1
0.2933,0.63455,4
0.2105,0.43511,4
-0.70965,0.8817,2
-0.33064,0.9592,2
-0.079132,-0.64217,1
-0.74436,-0.54416,1
-0.27385,0.43197,2
-0.54372,0.49477,2
0.69501,0.20636,4
-0.31705,0.7546,2
-0.54642,-0.49602,1
-0.18364,-0.32103,1
0.36613,-0.010706,3
-0.86876,-0.36995,1
-0.63854,0.090878,2
0.38861,0.36496,4
0.50451,-0.55927,3
0.23551,-0.029325,3
0.7584,0.98596,4
-0.6624,-0.35168,1
0.4071,-0.92928,3
0.83452,0.6347,4
-0.69852,0.0066136,2
-0.51247,-0.89443,1
0.093369,0.78061,4
-0.31176,-0.19097,1
0.38128,0.85855,4
-0.88486,-0.19584,1
-0.67847,-0.84634,1
0.43248,-0.5094,3
0.94124,-0.29948,3
0.8591,0.50146,4
0.80213,-0.6305,3
-0.74451,-0.13805,1
-0.70814,0.74649,2
-0.85547,0.067522,2
0.08508,-0.79369,3
0.76497,-0.95096,3
0.063584,0.41162,4
0.56343,0.95825,4
-0.62309,0.57033,2
0.72622,0.52945,4
-0.62515,0.3509,2
-0.89047,0.59101,2
-0.15702,-0.91996,1
0.11021,-0.47064,3
0.94148,0.3908,4
-0.81649,0.73398,2
-0.45216,0.34921,2
-0.78979,-0.64745,1
-0.21912,0.87262,2
-0.42198,0.80676,2
0.026601,-0.82664,3
-0.30349,-0.614,1
0.85646,-0.44961,3
0.5799,0.47682,4
0.72202,0.71875,4
-0.741,0.15664,2
0.15014,-0.60071,3
-0.57043,-0.16982,1
0.73648,-0.72428,3
-0.96996,0.83479,2
-0.78851,0.52906,2
-0.24789,0.020428,2
-0.19581,-0.09285,1
-0.44556,-0.80432,1
-0.80787,-0.36265,1
-0.76254,-0.75873,1
-0.36411,0.56468,2
0.90159,0.089767,4
-0.58519,-0.54545,1
0.49456,-0.55159,3
-0.48362,-0.4792,1
-0.92552,-0.38225,1
-0.9679,-0.22459,1
-0.69459,-0.4049,1
-0.075832,0.35911,2
0.5118,-0.92985,3
0.45763,-0.34378,3
-0.29522,0.49058,2
-0.041721,0.88562,2
0.62815,0.60547,4
0.67681,-0.51835,3
-0.36017,-0.53417,1
-0.99147,-0.61933,1
-0.90614,0.765,2
0.47561,-0.52429,3
-0.45474,0.51636,2
-0.037028,-0.4779,1
-0.61594,-0.93384,1
0.69423,0.4669,4
0.0067552,0.4524,4
0.05432,-0.82208,3
-0.42384,-0.3466,1
0.023998,0.89673,4
-0.99607,-0.6741,1
