-0.26994,-0.96084,0.39584,0.88897,-0.77354,-0.15885,13
0.78276,-0.92,0.7816,-0.16979,0.90108,-0.14244,43
0.20407,0.69278,0.45241,0.23968,0.13502,-0.20667,63
-0.44655,0.63273,0.1928,-0.86787,-0.64487,0.20308,26
-0.47153,0.56228,0.9123,-0.55415,-0.43316,0.20928,26
-0.03065,-0.73755,0.64965,0.64303,0.083759,-0.39709,15
-0.53574,0.80623,0.18103,0.83084,-0.23178,0.98763,30
0.30201,0.73014,0.11964,0.6571,0.49563,-0.8235,63
0.52736,-0.14137,0.010018,-0.018994,-0.005942,0.64204,42
0.71153,-0.074347,-0.53365,0.8997,-0.73091,0.48165,38
0.53062,0.45193,0.7539,-0.93493,0.5339,-0.4387,59
-0.28421,-0.91812,0.13223,0.89767,0.83498,0.34509,16
0.30622,0.745,-0.30377,-0.26979,0.40905,0.62089,52
-0.026481,-0.14648,0.65754,0.53144,-0.83793,0.59845,14
-0.62707,-0.17268,-0.53146,-0.6127,0.29166,-0.095061,3
0.65045,-0.37296,-0.65835,-0.042096,-0.48542,-0.84267,33
-0.52724,-0.47752,-0.98808,0.26539,0.085496,-0.64732,7
0.3978,-0.41214,0.84163,-0.97565,0.17251,0.67913,44
-0.74147,-0.74959,0.56118,0.43817,-0.38334,0.53019,14
0.25804,-0.21445,0.12346,0.099919,-0.6923,0.28318,46
-0.1184,-0.23986,0.12502,0.03408,-0.49182,-0.33198,13
-0.5015,0.1295,0.41171,0.72205,-0.18119,-0.019381,29
0.21364,0.57079,-0.035047,0.43779,0.31295,0.23988,56
-0.10982,-0.56881,0.32999,-0.59503,0.75966,-0.011813,11
0.67964,-0.026272,0.99628,-0.16767,-0.58617,0.026087,42
-0.18119,0.98564,0.70381,0.54134,-0.60822,-0.52871,29
-0.78172,0.63689,0.20251,-0.6716,0.5919,-0.32514,27
0.89168,0.0070268,0.84382,0.85627,-0.095316,-0.13514,61
-0.62306,0.43402,0.98926,0.13343,0.044394,0.69145,32
0.42838,0.82359,0.44322,-0.27428,-0.55103,0.33028,58
-0.44203,-0.052391,-0.13044,0.42016,0.26193,-0.13226,7
0.98032,0.61715,0.059349,-0.18552,-0.78554,-0.18998,57
-0.75879,-0.022752,-0.81055,0.94917,0.31974,0.24248,8
0.72947,-0.88711,-0.48548,-0.14882,0.21371,-0.67582,35
-0.96376,0.57627,0.21001,-0.58918,-0.54767,-0.80348,25
-0.5866,-0.14914,0.52122,0.36115,-0.083979,0.92531,14
0.46227,0.1124,0.58685,-0.98267,0.23929,0.84936,60
0.55983,0.30706,-0.3966,-0.8116,0.14049,0.94761,52
-0.72412,-0.94161,-0.15061,-0.10565,0.24945,0.048891,4
-0.33447,0.57798,-0.40291,-0.10535,0.5874,-0.50861,19
0.51357,0.34229,0.25111,-0.036552,0.93577,0.62874,60
0.076057,0.62867,-0.087055,0.9391,-0.73659,0.71853,54
-0.9301,0.22272,0.68676,-0.5434,0.45949,0.32689,28
-0.25449,-0.56844,-0.079841,-0.89799,0.90118,0.39431,4
0.22732,0.39801,0.69098,-0.23997,0.58666,-0.54126,59
-0.26174,-0.017926,-0.60843,-0.53915,0.52396,-0.019517,3
0.51137,0.060616,-0.063805,-0.56689,0.9941,0.92896,52
-0.28278,-0.86735,0.50869,0.54052,-0.98299,0.46428,14
-0.76915,-0.80049,0.85629,-0.91756,-0.1519,-0.058316,9
-0.34619,-0.66041,-0.31929,0.48109,0.93578,0.29928,8
-0.82677,0.53966,-0.82085,-0.29966,-0.40206,-0.5083,17
0.86197,0.32734,-0.1631,0.45274,0.62001,-0.53643,55
0.033536,0.42642,0.020873,0.84754,0.75038,-0.56366,63
-0.5414,0.43241,0.99683,-0.25569,-0.15443,-0.17603,25
0.67388,0.68178,-0.091347,-0.5332,-0.8271,0.7658,50
0.5754,-0.79582,0.23525,-0.84044,0.56862,-0.53917,43
-0.22956,0.35065,0.42826,-0.66248,-0.99353,-0.90818,25
-0.51458,-0.77637,-0.43373,-0.95835,-0.34646,-0.46598,1
0.62604,-0.6593,0.1077,-0.50118,0.031625,0.27719,44
0.56627,0.24387,-0.67252,-0.39776,-0.20913,-0.44445,49
0.91885,0.66428,-0.87134,-0.66638,0.46886,-0.0028729,51
-0.5691,0.12651,0.13278,-0.39618,-0.92967,-0.78796,25
0.29449,0.044197,0.13558,-0.59886,0.81776,-0.32178,59
-0.91325,-0.48226,0.20517,0.75522,-0.71057,-0.064264,13
0.18806,0.31264,-0.68575,0.21696,-0.62746,-0.66876,53
0.44388,0.88556,-0.65776,-0.93008,-0.32508,-0.83933,49
-0.88657,-0.37917,-0.93637,0.20609,0.80334,-0.28333,7
-0.61598,0.1191,0.0088774,0.23515,-0.86531,0.96303,30
0.456,0.3073,-0.21129,0.20766,0.82866,0.61117,56
0.83359,-0.038618,-0.55966,-0.94569,0.47546,-0.4551,35
-0.33919,0.17589,0.97082,-0.43738,-0.13832,-0.67583,25
-0.093522,0.67699,0.6423,-0.33204,0.38322,0.55642,28
0.86941,0.67703,-0.45625,-0.37754,-0.91137,-0.94711,49
-0.4717,-0.88552,-0.062038,0.9851,-0.56729,-0.29212,5
0.93406,-0.35486,-0.77991,0.72565,0.77076,-0.93815,39
0.49157,0.24113,0.39084,-0.34437,0.65364,0.19932,60
0.21942,0.82801,-0.36919,-0.080687,0.040506,0.081108,52
0.98307,-0.7487,0.67919,0.96115,-0.053971,-0.3292,45
-0.54548,-0.811,0.50503,-0.91327,-0.059643,0.032776,10
-0.11687,0.095549,0.94364,-0.73368,0.3689,-0.41735,27
-0.35682,-0.095916,-0.8461,-0.0058311,0.19684,-0.83849,3
-0.20542,0.93221,-0.03597,0.68898,-0.8358,0.12291,22
0.1938,-0.80999,0.63763,-0.58252,-0.8575,0.30755,42
0.59489,0.22912,-0.22795,0.5847,-0.023358,0.38883,54
0.53342,0.11431,-0.15863,-0.55658,0.5797,0.65476,52
0.82961,0.17759,-0.80037,0.46127,-0.98607,0.15952,54
0.44565,-0.10282,-0.90255,0.071616,-0.86475,-0.085887,37
-0.65404,0.38158,0.88437,0.16457,-0.23206,0.79643,30
-0.47406,0.084994,0.86522,0.65107,0.35066,-0.41422,31
0.34927,0.50147,0.19841,0.60361,0.71409,-0.41419,63
0.85791,-0.38914,0.86103,0.55132,-0.039381,0.2681,46
0.55166,-0.6862,-0.41941,-0.68908,0.82704,0.87055,36
0.46176,-0.32682,-0.59748,0.017883,-0.77117,0.60581,38
-0.074869,0.90065,-0.21308,0.96844,0.11793,0.3462,24
0.12066,0.8556,0.50293,-0.72594,-0.054766,-0.42645,57
0.47232,-0.52018,-0.13678,0.04359,0.28647,0.33639,40
-0.7892,0.50087,-0.50802,0.22645,-0.39944,0.46864,22
0.69945,-0.4339,-0.74018,0.17389,0.80901,-0.97051,39
0.12152,-0.40262,0.76964,-0.90776,-0.13147,0.71786,42
0.69509,-0.76407,0.21703,0.94565,-0.35827,-0.32896,45
-0.72619,-0.9032,0.16894,0.17814,-0.65636,-0.69375,13
0.52344,-0.76344,0.26127,-0.34383,-0.16564,-0.97263,41
-0.97825,0.39755,-0.23134,-0.47647,0.89643,-0.25762,19
-0.67985,0.057157,0.17325,-0.9894,0.41702,0.099804,28
-0.092278,-0.29769,0.9407,-0.48775,0.13123,-0.26078,11
0.36101,0.37613,-0.72548,-0.8207,-0.47201,0.029582,50
-0.63031,-0.79505,0.37196,0.74469,0.81634,-0.77727,15
0.79269,-0.74835,0.97395,0.42399,0.51106,0.19316,48
0.65257,0.43528,0.47081,-0.94963,0.13804,-0.6109,59
0.1878,-0.8625,0.15165,-0.19146,0.743,-0.24177,43
0.17695,0.5233,0.73309,0.12085,-0.44686,0.053166,62
-0.041201,-0.61323,-0.40947,0.17265,-0.72971,0.034663,6
-0.61413,0.23495,0.68385,0.10487,0.21333,0.96756,32
0.60708,-0.92148,0.57259,0.91477,0.4834,-0.098433,47
0.83492,-0.28496,-0.24787,-0.87987,-0.62081,0.3055,34
0.55084,-0.64211,0.63092,-0.21592,0.059464,0.32501,44
-0.66059,-0.19422,0.040736,0.58735,0.44851,0.013189,16
0.080383,0.15535,-0.91424,-0.30942,-0.22286,-0.84889,49
