-0.77119,0.68007,-0.48179,0.025484,6
-0.012915,0.98915,-0.90087,-0.62891,5
-0.94611,-0.84055,0.18236,0.6455,4
-0.24758,0.5697,-0.42515,-0.36237,5
-0.72984,0.12215,-0.10183,0.92049,6
0.28604,0.43699,0.028777,0.044232,16
-0.91307,0.2967,0.16843,0.24709,8
0.025686,0.69743,-0.68919,-0.34498,13
0.46752,-0.29441,-0.046812,0.1684,10
0.16501,0.41076,0.59951,-0.049525,15
0.92236,-0.78407,0.95116,-0.91231,11
0.031837,-0.84723,-0.025644,0.32688,10
0.20705,0.52472,-0.76894,-0.087562,13
0.28471,0.60454,-0.55413,0.099741,14
0.60214,-0.20589,-0.35517,-0.66212,9
0.61308,0.30739,0.69504,0.030956,16
0.43904,-0.45764,-0.044871,-0.14506,9
0.63392,0.87514,-0.96668,0.45398,14
0.10132,-0.94675,0.23233,-0.42721,11
0.19126,-0.10367,0.7179,0.29254,12
-0.90825,0.69313,0.68384,-0.15715,7
-0.82088,-0.26187,-0.99984,-0.96904,1
-0.38597,-0.5841,0.28997,-0.88536,3
0.76192,-0.74079,0.57539,0.75135,12
0.4023,-0.54937,-0.41268,0.91766,10
-0.23942,-0.92845,-0.075515,0.99844,2
0.88276,-0.27036,-0.22677,-0.35024,9
0.23168,-0.79721,0.52696,0.80346,12
0.91137,-0.02751,0.3708,0.072664,12
0.81622,0.10004,0.7563,-0.27977,15
0.3435,0.38953,0.15455,0.18424,16
-0.37139,0.89255,0.79109,0.95705,8
0.94381,0.99255,0.32821,-0.23289,15
0.93295,0.83967,0.34241,0.33982,16
0.7782,-0.79852,0.42883,0.69919,12
0.52647,-0.2997,-0.61405,0.76714,10
-0.13277,-0.26849,0.18856,-0.46684,3
0.32099,-0.12809,0.86561,0.78309,12
0.09645,-0.74927,-0.56717,-0.7825,9
0.022003,-0.65497,0.34352,0.12858,12
-0.84842,-0.11718,0.045592,0.41386,4
0.40625,0.56077,0.93287,0.17326,16
-0.3275,-0.17483,0.80804,-0.27628,3
0.96123,-0.34744,0.20444,-0.59549,11
0.082513,-0.88587,-0.39354,0.34794,10
0.12141,-0.092379,-0.3171,-0.70362,9
-0.46144,0.38053,-0.18872,-0.2882,5
-0.52351,0.32848,-0.34471,0.8157,6
0.93601,-0.97537,0.40812,0.44477,12
-0.47661,0.60141,-0.36927,-0.90782,5
-0.33296,-0.97609,0.66951,-0.24909,3
-0.14889,0.19197,-0.6935,0.68742,6
0.27534,-0.82138,-0.86173,-0.90522,9
0.36791,-0.088177,-0.5569,-0.26624,9
0.56904,0.12951,0.57117,-0.32369,15
-0.58385,0.02284,-0.72911,0.8502,6
0.20277,-0.65221,-0.41567,0.98607,10
0.53898,-0.23729,-0.06326,0.91847,10
-0.65507,-0.46908,-0.37255,0.41488,2
-0.28195,0.080809,-0.011336,0.87688,6
0.54835,-0.51326,0.15173,-0.11158,11
0.82878,-0.16813,-0.98491,-0.015736,9
0.31251,-0.87897,-0.64363,0.26428,10
0.46959,0.40783,-0.86729,0.68541,14
0.47896,-0.5188,0.013138,-0.39224,11
0.46239,-0.52135,-0.38845,0.95334,10
0.73171,-0.15136,0.038032,-0.14902,11
-0.13392,0.85964,-0.64129,-0.24515,5
-0.85614,0.10684,-0.55907,-0.25193,5
-0.62535,-0.74524,0.80202,0.39769,4
0.52948,0.8816,-0.13575,0.66157,14
-0.69689,0.39564,0.72696,-0.40558,7
-0.73775,-0.91539,0.28426,-0.90066,3
-0.58673,0.89404,0.22265,-0.097085,7
0.53952,0.96958,-0.71354,-0.49411,13
-0.40813,0.46784,-0.62706,0.091997,6
0.93877,0.35215,-0.2565,0.79483,14
0.62583,0.93813,0.17874,-0.2188,15
0.40152,-0.75897,0.22677,0.90287,12
-0.91934,-0.51382,-0.062426,-0.68109,1
-0.59865,0.24339,0.85551,0.31678,8
-0.97868,0.074217,-0.12476,0.84626,6
0.25874,-0.83954,-0.3819,0.52832,10
0.51937,0.32089,-0.49931,-0.82653,13
-0.28954,-0.058053,-0.56884,0.74461,2
-0.12532,0.72402,-0.80008,-0.9696,5
0.94085,-0.96347,0.96151,0.85194,12
0.79601,-0.78723,0.085534,-0.1134,11
-0.58432,0.88207,0.5967,0.90056,8
0.49033,0.26159,0.81471,-0.02939,15
-0.65288,-0.81979,-0.98777,0.16738,2
0.57553,-0.32177,0.53923,-0.98689,11
-0.070329,0.098586,-0.028657,0.2846,6
0.13401,0.51746,-0.3473,0.012201,14
0.1794,-0.016969,0.52755,-0.7629,11
0.77651,-0.16678,0.10452,0.26502,12
-0.49574,-0.55987,-0.84642,0.8287,2
-0.35916,0.97014,-0.43056,-0.72988,5
-0.27436,0.15724,-0.28262,-0.43031,5
-0.88979,-0.96162,-0.38306,-0.49679,1
0.82251,0.44777,-0.70222,-0.97697,13
0.21211,0.37738,0.4823,-0.66807,15
-0.87799,0.8037,0.76098,0.49865,8
-0.074409,-0.027793,-0.94328,-0.77343,1
0.38067,0.79369,-0.21661,-0.76991,13
0.040845,0.21995,-0.40741,0.91698,14
-0.68228,-0.66691,-0.72627,-0.94938,1
-0.66393,0.64096,0.53054,-0.92597,7
0.64453,-0.79753,0.91232,-0.79368,11
0.44259,-0.41363,-0.87607,-0.010801,9
-0.046041,0.022428,-0.88171,-0.41638,5
0.20989,-0.091338,-0.048271,-0.68098,9
-0.15122,0.89791,-0.32683,0.21588,6
-0.44978,0.32543,0.86276,0.38594,8
0.83142,0.25137,0.17568,-0.060955,15
0.85793,-0.68346,0.39557,-0.6833,11
-0.3968,0.51409,-0.23429,0.55842,6
0.59827,0.62261,-0.7604,-0.30152,13
0.69269,-0.049531,0.013577,0.38115,12
-0.60442,-0.78315,-0.15331,0.46722,2
0.98767,0.49201,0.59365,0.57569,16
0.72918,0.37206,0.88662,0.41749,16
0.60219,0.31271,-0.15176,0.14255,14
0.1046,0.24747,0.85618,0.47684,16
0.092605,0.22889,0.046049,-0.25294,15
-0.54896,-0.14038,-0.14164,0.93996,2
-0.50817,0.84811,0.3666,-0.73324,7
0.65072,-0.83267,0.60404,-0.025586,11
-0.9522,-0.37683,0.51125,-0.59416,3
-0.80073,-0.62782,-0.54969,0.59138,2
-0.6146,-0.92839,-0.78825,-0.83337,1
0.89445,0.53179,0.2662,0.80468,16
-0.73497,0.72764,-0.87501,-0.90131,5
0.60601,-0.035259,0.958,-0.90175,11
-0.35982,-0.92085,0.15096,-0.77018,3
0.56939,0.07004,-0.86314,0.67739,14
0.52954,-0.98423,0.50948,-0.78273,11
-0.34302,0.68605,-0.27861,0.34003,6
-0.13544,-0.032284,0.85302,-0.1869,3
-0.85103,-0.51615,-0.61477,-0.07465,1
0.17825,0.67146,-0.40423,0.76645,14
0.60562,-0.016916,0.67542,-0.93047,11
0.25687,0.43135,-0.71928,-0.86768,13
-0.9169,-0.52936,-0.26096,-0.28505,1
0.96626,-0.29154,-0.23517,0.23987,10
-0.086361,0.98897,-0.07915,-0.047083,5
-0.0031672,-0.74858,-0.40266,-0.3123,1
0.49625,0.9669,0.32791,-0.68056,15
0.18015,-0.23873,-0.83433,0.4966,10
-0.18372,0.021339,-0.27395,-0.79534,5
-0.51355,0.88777,0.31563,0.28272,8
-0.59562,-0.13336,-0.8689,-0.81467,1
0.95215,-0.076141,0.92372,0.88556,12
-0.090031,-0.18849,0.40295,0.86626,4
0.72725,0.92132,-0.93691,-0.56527,13
0.80035,0.37439,-0.81711,-0.97525,13
-0.63131,-0.6454,0.45283,0.53475,4
-0.7892,-0.80972,-0.27354,-0.41767,1
-0.51983,0.13995,-0.24491,-0.74865,5
0.77402,-0.52258,-0.69259,-0.33051,9
0.25973,-0.099089,0.61381,0.15002,12
-0.49813,-0.84682,-0.39243,-0.64558,1
0.84373,0.16232,0.9855,0.79974,16
0.16497,-0.58013,-0.8964,0.95614,10
0.90546,-0.85666,-0.82461,-0.45444,9
0.16996,-0.43401,-0.37499,-0.98475,9
0.074426,0.73046,0.55654,-0.6932,15
-0.63242,0.91258,-0.95861,0.52272,6
-0.80072,0.87448,-0.50209,-0.37639,5
-0.44723,0.26654,0.25914,0.033022,8
-0.97908,-0.53637,0.059664,0.80326,4
0.53262,0.15378,-0.6985,0.42458,14
-0.64529,-0.83332,0.40019,0.29699,4
0.040817,0.61086,0.96485,-0.28877,15
0.88835,0.70743,-0.55486,0.72972,14
-0.096027,-0.83249,-0.51228,0.32167,2
-0.60423,0.79345,0.43733,0.082886,8
-0.69325,-0.68029,-0.31549,0.76953,2
-0.69319,-0.92867,-0.33253,-0.95999,1
-0.41346,0.55066,0.76814,0.61822,8
0.62044,0.52238,-0.17022,-0.71606,13
0.15061,0.086653,-0.82662,0.66469,14
0.3288,0.72553,-0.18252,0.83727,14
0.42309,-0.32236,0.16091,-0.011072,11
0.94376,-0.18007,0.14278,-0.32516,11
-0.65254,0.44919,-0.43315,-0.90624,5
0.12619,0.24329,-0.7878,0.68013,14
0.99695,-0.51004,-0.38335,0.55883,10
-0.7701,0.57988,0.29046,0.45581,8
0.53129,0.88185,-0.081136,0.56338,14
-0.029502,-0.49288,0.95031,0.35795,4
-0.96531,0.3592,0.91961,0.44237,8
-0.37186,-0.040596,0.75786,0.87424,4
0.92447,-0.47933,0.40989,-0.20981,11
-0.81502,-0.73813,0.21619,-0.79566,3
-0.32546,0.33719,-0.94903,-0.57854,5
-0.27688,-0.71321,0.93843,0.38778,4
0.19843,0.23914,0.75766,0.23061,16
0.65157,0.57412,0.29056,-0.84251,15
-0.92862,0.81604,0.71035,0.049473,8
0.6952,0.18297,0.65596,-0.41562,15
-0.16065,0.68315,-0.43969,-0.69413,5
0.91365,-0.75168,-0.38155,0.072451,10
-0.061236,0.76699,-0.71548,-0.35625,5
0.28317,0.60363,-0.63499,-0.25947,13
0.40032,-0.34961,0.86365,-0.24514,11
-0.67091,-0.74222,0.50118,-0.57666,3
-0.34168,0.32523,-0.6704,-0.0097833,5
-0.0087283,0.88133,-0.21622,-0.69746,5
0.03547,-0.98354,0.28069,0.26218,12
0.33756,0.74156,0.96064,-0.36701,15
-0.66252,-0.87885,0.90017,0.99912,4
-0.38365,-0.82953,0.0055526,-0.70077,3
-0.97832,-0.66295,-0.02813,-0.24087,1
-0.48497,0.28458,0.46567,-0.97577,7
0.98297,-0.73679,0.94529,-0.31571,11
-0.69468,0.19138,-0.67713,0.71722,6
-0.91943,-0.44466,-0.37126,-0.94843,1
-0.89688,0.73073,-0.020653,-0.87323,5
-0.056007,0.99453,-0.10864,-0.93866,5
-0.10935,0.62983,-0.44577,0.92917,6
-0.92022,-0.35986,0.58727,0.12198,4
-0.0021165,0.13323,-0.33477,0.95757,6
0.58134,0.39655,0.066572,0.59079,16
0.78937,-0.42224,-0.036339,0.78528,10
-0.5721,-0.33549,-0.67466,0.99719,2
0.38184,0.91485,0.35837,0.80964,16
0.48127,-0.36919,-0.90131,-0.59002,9
0.49102,-0.69446,0.18439,-0.49107,11
-0.57581,-0.76272,-0.53233,-0.24033,1
-0.53994,-0.12416,0.75611,0.48495,4
-0.71517,0.048931,-0.74037,0.85223,6
0.44436,-0.24773,-0.0024588,0.50904,10
-0.72297,-0.25495,-0.2522,0.38205,2
-0.14321,0.88268,0.98007,-0.088441,7
-0.69564,-0.95362,0.3379,-0.43901,3
0.26961,0.06415,0.46368,-0.22615,15
0.74326,-0.009345,0.11857,-0.87107,11
-0.54075,0.086504,-0.47473,-0.95691,5
0.51191,0.21795,0.041304,0.68645,16
0.30542,-0.17534,0.23059,0.051489,12
-0.50462,0.60802,-0.28916,-0.021521,5
-0.089566,-0.75084,0.60961,0.55648,4
0.24426,0.97724,-0.53777,-0.99546,13
0.73028,0.61869,0.11582,0.59725,16
0.72032,-0.14717,0.44369,-0.50639,11
0.31037,-0.61597,0.99468,0.79753,12
-0.7713,-0.55933,0.49423,-0.066566,3
-0.70757,-0.38842,-0.47844,-0.47067,1
0.38431,-0.68656,-0.5143,0.74494,10
-0.48063,-0.21052,0.032035,0.82187,4
