0.53099,0.14648,4
-0.38365,0.14404,2
0.47076,-0.50443,3
0.6244,0.42147,4
-0.52661,-0.35329,1
-0.87435,0.80624,2
0.24409,0.84847,4
0.88788,-0.94531,3
-0.30468,0.19857,2
-0.13275,-0.47344,1
-0.44555,-0.077291,1
0.38415,-0.33689,3
-0.63281,0.78625,2
0.46423,-0.582,3
0.50059,-0.63822,3
-0.089857,-0.85681,1
0.50806,0.99761,4
-0.68998,-0.58892,1
0.32104,0.017997,4
-0.41218,-0.53152,1
-0.11047,-0.32627,1
0.66379,-0.15271,3
0.80102,-0.29387,3
-0.36344,0.94308,2
-0.64184,-0.99726,1
-0.082517,0.93557,2
0.35796,-0.30544,3
-0.17116,-0.62624,1
-0.88696,-0.49144,1
0.70805,-0.27557,3
0.77124,-0.71411,3
0.77648,0.45392,4
-0.045607,-0.22801,1
0.55993,-0.27347,3
-0.20156,-0.55213,1
-0.46749,-0.47994,1
-0.45783,0.092143,2
0.29438,-0.27793,3
-0.91949,-0.95561,1
-0.23117,-0.39583,1
0.36586,0.47181,4
0.38727,0.34216,4
0.74017,0.23346,4
0.56309,-0.65838,3
-0.6471,0.41265,2
-0.51895,-0.78016,1
0.88645,0.72548,4
0.33073,0.60237,4
-0.47083,-0.23847,1
-0.65975,-0.099115,1
-0.70393,0.80752,2
0.81994,-0.078482,3
0.55232,0.83759,4
-0.42386,0.96089,2
0.4945,-0.19438,3
0.72513,0.49016,4
0.22735,0.70502,4
0.87899,0.36872,4
0.21122,-0.68164,3
-0.79543,0.58071,2
0.97877,0.94082,4
0.97363,0.68668,4
0.8015,-0.73348,3
0.46359,0.45042,4
0.92724,-0.36878,3
0.98862,0.068998,4
-0.95848,-0.29741,1
-0.67134,0.91915,2
0.76943,-0.96594,3
-0.76667,0.46127,2
-0.090675,0.10316,2
0.66269,-0.21769,3
0.38848,0.71301,4
0.39051,-0.93149,3
0.15732,0.45505,4
-0.83234,-0.27109,1
-0.46452,-0.37047,1
0.5265,0.70545,4
