-0.83975,0.31099,0.87911,-0.47385,-0.35277,-0.60776,25
-0.83435,-0.99326,-0.77468,0.93458,0.89782,0.18719,8
0.23171,-0.92,0.98012,0.48788,0.058117,0.7894,48
-0.79038,-0.96612,-0.60788,0.56705,0.67382,-0.026694,7
0.49684,0.77929,-0.47468,0.37581,0.18302,0.049031,56
-0.5286,0.91752,0.65078,0.87439,-0.79701,-0.080352,29
-0.89723,-0.13935,0.99675,-0.82483,0.75719,0.78654,12
0.30701,-0.95611,-0.15323,0.60775,-0.25824,-0.55902,37
-0.1581,-0.65451,0.56539,-0.53588,0.30197,0.019465,12
-0.71742,0.43307,-0.79664,0.65716,0.46623,-0.48914,23
-0.020224,-0.38451,0.01535,-0.37918,0.96102,-0.62992,11
0.12834,0.43664,-0.46877,0.027107,0.15553,0.43816,56
-0.77141,-0.10267,-0.11884,0.44283,0.38845,0.84713,8
-0.42948,0.12881,-0.51662,0.96502,0.083127,-0.98479,23
-0.93325,0.29238,-0.023302,-0.24286,-0.82697,-0.57084,17
0.49987,-0.42499,0.22674,-0.29554,-0.7751,-0.59987,41
-0.74979,0.35733,-0.84995,-0.33468,-0.60228,-0.487,17
-0.97771,-0.45299,0.093719,-0.99337,-0.29151,0.45396,10
0.98141,0.83333,0.01204,-0.30666,0.38027,-0.8515,59
0.49443,0.34444,-0.8532,-0.077917,0.89043,0.038268,52
-0.72437,-0.4278,-0.83161,-0.46022,-0.91348,-0.40339,1
0.45437,-0.3845,-0.93075,0.046822,-0.87058,0.40744,38
0.8256,-0.84835,0.4722,0.8564,0.56552,-0.73321,47
0.013273,0.18502,0.2154,0.14957,-0.61634,0.33354,62
-0.79996,0.92412,0.060207,-0.045264,0.51546,0.57872,28
0.6533,-0.87245,-0.25507,-0.6517,0.92348,-0.82339,35
0.89494,0.01464,0.062175,-0.34725,-0.59226,-0.29909,57
-0.34884,0.23665,-0.97693,0.7176,-0.75722,0.0037783,22
-0.25489,0.25824,-0.61974,-0.6297,-0.26914,-0.38947,17
0.90236,0.40987,-0.15481,0.39441,-0.66698,-0.59302,53
0.20929,-0.78523,0.86211,-0.033212,-0.99663,-0.76225,41
