-0.55578,0.19044,0.63491,0.45443,0.85781,-0.29587,31
-0.67636,-0.76892,-0.33321,0.34734,-0.24045,-0.69384,5
0.8152,0.60764,-0.61609,0.5854,-0.76128,0.69182,54
-0.20969,-0.19526,-0.37513,-0.1959,0.50757,0.19057,4
-0.036703,0.60171,0.67807,0.387,0.76127,-0.64791,31
-0.80949,0.29027,0.5354,0.87434,0.9803,0.81154,32
-0.74783,-0.60561,0.10968,0.56242,-0.66501,0.59359,14
-0.53152,0.012835,-0.0039508,0.15891,0.52781,0.41445,24
-0.27002,-0.33389,0.5907,0.031978,-0.36693,-0.14379,13
-0.32628,-0.80205,0.45272,0.17811,0.61909,-0.484,15
-0.47966,-0.18931,0.52595,0.2901,0.67623,0.95078,16
0.83916,0.59297,-0.21765,0.13333,0.12997,0.28396,56
-0.86671,-0.77566,0.18384,-0.17576,-0.17085,0.96634,10
-0.28482,-0.50183,0.58515,0.81661,-0.9422,-0.11619,13
0.36717,0.78866,0.56262,-0.78468,0.92801,0.11762,60
0.41128,0.77071,0.86097,-0.26802,0.34201,-0.66782,59
0.91754,-0.85313,-0.20446,0.71414,-0.5172,0.48674,38
0.58729,-0.048301,0.41201,0.96642,0.20027,0.57154,48
-0.74206,0.25686,0.31665,-0.89087,0.23739,0.42083,28
0.19131,0.73551,-0.4943,0.33702,0.7149,0.48445,56
0.6455,0.97633,-0.51236,0.022296,-0.30028,-0.80147,53
-0.18234,0.47655,0.88942,-0.71142,0.55935,-0.51319,27
0.5117,0.48873,0.069554,-0.76441,-0.21067,0.45031,58
0.046675,-0.87862,-0.6062,0.5328,-0.65601,-0.41647,37
0.71938,-0.0098754,0.2996,0.91878,0.58765,0.61078,48
-0.928,0.75672,-0.95251,-0.26324,0.27621,-0.14354,19
-0.74271,0.72278,0.18486,0.56524,-0.32654,0.92718,30
0.28108,0.44362,0.72056,0.87239,-0.441,-0.046532,61
-0.66464,-0.20899,-0.87769,0.54559,0.83242,-0.8085,7
0.37532,-0.6546,0.7317,-0.54367,-0.57828,0.10558,42
0.99218,-0.55039,0.6386,0.028452,-0.40716,-0.58017,45
-0.34103,0.21823,-0.36912,0.99698,0.34795,0.097378,24
-0.79028,0.34171,-0.61831,-0.6803,-0.82753,0.37806,18
-0.62429,-0.76435,-0.61343,0.0609,-0.59642,0.212,6
0.79063,-0.44401,-0.66619,-0.83506,-0.44249,0.047459,34
0.85844,-0.11914,-0.030519,-0.032168,0.10907,0.75068,36
0.28445,0.017554,0.24299,-0.34474,0.78776,0.26279,60
-0.29134,0.57486,0.63626,0.84357,0.9283,0.88878,32
0.85869,0.46223,0.55387,-0.92939,0.30183,0.61681,60
-0.71566,-0.14703,0.96524,0.62594,-0.24486,-0.27809,13
0.60668,0.58844,-0.53534,-0.023178,-0.099311,-0.84045,49
-0.34589,0.25854,0.59076,0.53917,-0.91692,0.86809,30
0.21804,0.47509,0.98756,-0.55389,-0.039778,-0.63685,57
-0.58398,-0.99937,-0.077935,0.29151,0.8708,0.35151,8
0.40313,-0.85295,-0.56881,0.9478,-0.56141,0.24432,38
-0.62891,-0.44841,-0.0099571,-0.7206,0.8348,0.7536,4
-0.99414,0.68136,-0.64449,0.5197,-0.10636,-0.77444,21
0.38113,0.073301,0.030179,0.045577,-0.56257,-0.52053,61
-0.04228,0.70651,-0.9348,-0.41966,-0.20419,0.33643,18
-0.37172,0.68755,0.19646,0.31427,-0.16435,0.98286,30
-0.54747,-0.0093258,0.81431,-0.85658,0.68827,0.22895,12
-0.51001,0.89713,0.92224,0.28852,0.35697,0.38575,32
0.77634,-0.086285,0.74791,-0.42405,-0.14619,0.90546,42
0.42654,0.89762,-0.30045,-0.18095,-0.62545,0.58385,50
-0.043147,-0.20322,-0.28226,0.80548,-0.76968,-0.24821,5
0.46129,0.58892,0.22875,0.76616,-0.77676,-0.72832,61
-0.95545,-0.28916,0.87636,0.79894,-0.46915,0.79952,14
0.49121,0.62509,-0.89629,0.50622,0.037,-0.26635,55
0.10887,-0.21858,-0.56104,0.016136,0.031725,-0.94139,39
0.1889,0.062276,0.086677,0.10585,0.26651,-0.08157,63
-0.054866,0.74038,0.80514,-0.040239,0.99818,-0.24508,27
0.61304,0.98603,-0.12923,-0.25594,-0.69876,0.48696,50
-0.27019,-0.89021,0.13689,0.31831,-0.46298,0.7854,14
-0.86827,-0.2502,0.45129,-0.93364,-0.41103,-0.59335,9
-0.57661,-0.15514,0.42247,0.71252,0.3549,-0.56707,15
0.41589,0.23539,0.78492,-0.64209,-0.90449,0.86688,58
-0.025498,0.38514,0.62942,-0.64299,-0.95107,-0.29627,25
-0.13854,0.72217,-0.87193,-0.77534,0.24436,-0.47765,19
0.25945,-0.84758,-0.52698,-0.52359,0.29711,0.41357,36
0.50075,-0.81209,-0.36214,0.1561,0.29255,0.14847,40
0.85108,0.33361,-0.38776,-0.61984,0.49091,0.96798,52
-0.81123,0.71014,-0.25983,0.67688,0.73009,0.37822,24
0.0083161,-0.060951,-0.052148,-0.060277,-0.76729,0.90603,34
0.4257,0.83063,0.14673,0.57659,0.88773,0.74142,64
0.33817,0.84296,-0.63108,0.83188,-0.28585,0.7014,54
0.7865,-0.63937,0.48411,0.38098,-0.88911,0.20047,46
0.88328,0.95351,-0.30549,0.98957,-0.49978,-0.47253,53
-0.3021,-0.36777,-0.97469,-0.061708,0.85346,0.66754,4
0.82554,-0.11948,-0.12043,0.70236,-0.46287,-0.15135,37
0.66236,0.37386,-0.07,0.2166,0.99544,0.078781,56
0.74239,-0.71038,0.8559,-0.52943,-0.84828,-0.21849,41
-0.23324,0.44286,0.63577,0.53111,-0.15999,0.92748,30
-0.86671,-0.97211,-0.19825,0.3883,-0.45039,0.96699,6
-0.40701,0.59766,0.61529,0.68627,-0.37403,0.13724,30
0.5039,0.094823,-0.58202,-0.19095,0.65884,-0.13149,51
-0.53585,-0.41328,-0.57773,-0.688,0.38881,0.98505,4
-0.018751,0.086802,-0.30395,-0.46682,0.84742,-0.57161,19
