0.92234,0.38537,-0.54956,-0.87396,-0.026194,0.76853,50
-0.28902,-0.25343,-0.72361,-0.94216,-0.39334,0.11787,2
-0.41347,-0.71516,0.077081,0.23555,-0.052574,0.053469,14
-0.54066,0.66457,0.56041,-0.20487,0.11556,0.36058,28
-0.26042,0.82327,0.077888,0.19713,-0.90874,-0.77745,29
0.35509,0.75283,-0.9462,-0.12944,-0.15971,-0.9593,49
0.092337,-0.016087,-0.76798,0.36119,0.43876,-0.43258,39
0.49961,-0.68687,-0.70316,0.65255,0.31879,0.77221,40
0.36109,-0.20277,0.75067,-0.35092,0.49168,0.70576,44
-0.67691,-0.42023,0.84465,0.37003,0.47449,-0.43471,15
0.85962,0.96023,0.043358,-0.59152,0.63421,-0.49322,59
0.53668,-0.85424,0.10944,-0.83138,-0.87895,-0.74141,41
-0.21667,-0.026791,0.080493,0.97995,-0.99541,-0.97542,13
-0.99434,0.90062,-0.29221,0.33545,-0.15172,0.77398,22
-0.54327,-0.40542,0.41416,-0.93965,-0.53141,-0.8907,9
0.071357,-0.69981,-0.35975,0.44934,-0.12766,0.48616,38
-0.60365,0.33719,-0.19563,0.18288,0.64408,-0.90796,23
-0.59899,0.23711,0.28802,0.445,0.56043,0.63239,32
-0.66535,-0.61451,0.82281,-0.072366,0.12547,0.72136,12
0.088298,0.024248,-0.49273,-0.11185,-0.53266,-0.53664,49
-0.77899,0.44744,0.7176,0.76171,0.86805,0.61234,32
-0.55771,0.80845,-0.439,-0.50527,0.81049,-0.75268,19
0.2897,0.95698,-0.50806,0.85067,0.70786,-0.98876,55
-0.58297,0.054954,0.69812,-0.4428,-0.60789,-0.25038,25
-0.63648,0.77462,0.17744,0.70997,0.23041,0.53652,32
-0.60677,-0.81289,-0.31234,-0.54773,-0.34716,0.21031,2
0.9051,0.19568,-0.88996,0.69256,0.38373,0.016225,56
0.8049,0.75836,0.70419,0.89551,0.96072,-0.52577,63
0.79795,-0.67204,0.33822,-0.96366,-0.01647,0.2451,42
-0.43678,0.19094,0.12645,-0.093464,0.47623,-0.48408,27
0.22701,-0.23803,-0.32718,-0.131,0.54522,0.34014,36
0.33405,-0.61944,0.85825,-0.37724,0.97219,-0.89939,43
