-0.28231,0.10153,2
0.3075,-0.91207,3
0.13318,0.71351,4
-0.93179,-0.04481,1
0.84139,0.71355,4
-0.23999,-0.62469,1
-0.2412,-0.83253,1
0.69271,0.031939,4
-0.031444,-0.090911,1
-0.097862,-0.97221,1
0.27971,-0.92129,3
-0.57646,-0.81273,1
0.056601,-0.91865,3
0.33714,-0.64852,3
0.077553,0.15107,4
0.41752,-0.046495,3
0.19707,0.95954,4
0.68281,-0.85853,3
0.75834,0.73483,4
-0.80432,0.15704,2
-0.48281,0.75295,2
-0.89069,-0.88857,1
-0.54222,-0.80169,1
0.44183,0.72619,4
-0.84291,0.14077,2
-0.68976,0.11699,2
0.54154,-0.97397,3
-0.11135,0.28451,2
-0.41976,0.69533,2
0.28797,0.99225,4
0.77388,-0.13409,3
-0.92479,-0.37718,1
0.38619,-0.19046,3
0.3371,-0.54395,3
0.73602,-0.5478,3
-0.60726,-0.13271,1
0.42559,0.36908,4
-0.7922,0.32147,2
-0.88675,0.54498,2
0.36159,-0.56637,3
-0.95473,0.45741,2
-0.9114,0.59051,2
-0.92609,0.12363,2
-0.069179,-0.068659,1
0.51574,-0.6836,3
0.9844,-0.90709,3
-0.54678,-0.072336,1
0.58476,0.3086,4
0.59049,-0.57491,3
0.74449,-0.2001,3
-0.37149,-0.0047242,1
-0.73415,0.90981,2
0.5934,0.75489,4
0.13493,0.7481,4
-0.17069,0.9932,2
-0.88272,0.54691,2
-0.98689,-0.59388,1
-0.36795,0.67977,2
-0.45708,-0.6675,1
-0.048553,0.77817,2
0.84722,-0.32284,3
-0.16663,-0.42411,1
-0.42423,0.21245,2
0.69049,-0.87878,3
-0.3861,0.81418,2
0.83117,-0.23786,3
0.72682,0.57997,4
0.27764,0.42109,4
0.49535,0.4083,4
-0.68535,0.065252,2
0.20575,-0.066649,3
-0.34593,0.2908,2
-0.022644,0.38315,2
-0.54923,-0.52836,1
0.80392,0.50762,4
-0.17693,0.87323,2
-0.046532,0.6302,2
0.44281,0.46122,4
-0.75561,0.64342,2
0.0061301,-0.98609,3
0.6263,-0.65035,3
0.35468,-0.31604,3
-0.3567,0.46704,2
0.42133,0.95675,4
0.86888,0.46576,4
0.78955,-0.042014,3
0.48447,0.8421,4
-0.4678,-0.2446,1
-0.25503,0.28338,2
0.11684,-0.99699,3
-0.2379,-0.64128,1
-0.088506,-0.41032,1
0.58705,-0.22602,3
-0.79212,-0.080359,1
0.94599,0.59344,4
0.40924,-0.44031,3
0.72946,-0.83468,3
0.56336,0.04274,4
-0.13563,0.9623,2
0.88502,-0.19848,3
-0.49383,-0.48562,1
-0.9075,0.55268,2
-0.80624,0.23117,2
-0.59853,-0.9849,1
0.078161,0.97241,4
-0.55279,-0.022163,1
0.67064,-0.39196,3
-0.98132,0.33015,2
0.4918,-0.42888,3
0.93802,-0.072912,3
-0.46563,0.30364,2
0.24763,-0.75624,3
0.42956,-0.065554,3
-0.34609,0.47041,2
-0.13375,0.92104,2
0.46882,-0.95722,3
-0.7377,0.66496,2
-0.71263,0.87829,2
-0.24919,0.97164,2
-0.54318,0.87566,2
-0.38603,-0.7415,1
-0.69987,0.77204,2
-0.80673,-0.69428,1
0.83197,-0.27897,3
-0.30821,-0.27768,1
0.13193,-0.44043,3
0.094398,-0.29039,3
-0.099285,0.086003,2
0.49564,-0.84297,3
-0.33685,-0.25426,1
0.78495,0.16644,4
-0.86393,-0.7315,1
0.14978,-0.51402,3
-0.32189,-0.37444,1
-0.2722,-0.85093,1
-0.3898,0.61538,2
0.20717,-0.47321,3
-0.53118,-0.1788,1
-0.41139,-0.18917,1
-0.42901,-0.39053,1
-0.98641,-0.74452,1
-0.25676,0.78712,2
-0.90221,0.36279,2
0.74875,-0.46622,3
0.44365,-0.81514,3
0.19061,-0.75301,3
0.48776,-0.44713,3
0.80219,-0.90191,3
0.38818,-0.70971,3
0.18151,-0.049941,3
-0.75148,0.87196,2
-0.19083,-0.13186,1
0.1579,0.41828,4
0.20569,0.14061,4
0.92156,0.95249,4
-0.589,-0.64358,1
0.3263,0.47821,4
-0.48714,-0.29919,1
-0.16448,0.98242,2
0.9439,-0.29438,3
-0.33785,0.95757,2
-0.27595,0.72074,2
-0.12086,0.19547,2
-0.91866,-0.9451,1
-0.20286,-0.62894,1
0.23797,-0.88698,3
0.15616,0.58492,4
0.74683,-0.8521,3
0.28237,0.57292,4
0.11391,-0.9441,3
0.28129,-0.48959,3
-0.90477,-0.40483,1
0.99224,0.12921,4
-0.69659,0.12412,2
-0.16311,0.7748,2
-0.4095,0.27475,2
0.15443,-0.67708,3
0.11912,-0.94601,3
-0.29577,0.52396,2
0.94726,0.071138,4
0.50254,0.15726,4
0.77968,-0.17179,3
-0.08918,0.17963,2
0.19881,-0.18874,3
-0.17309,-0.10862,1
-0.39149,0.18548,2
0.050941,-0.015311,3
-0.61807,-0.88179,1
-0.5718,0.95358,2
0.021575,0.71028,4
-0.9723,-0.24183,1
-0.10903,0.09305,2
0.9934,0.86575,4
0.64537,-0.20407,3
-0.83308,0.88955,2
0.31178,-0.93903,3
-0.54921,0.4916,2
-0.76409,0.59401,2
-0.30265,-0.61233,1
0.35433,-0.67427,3
