-0.72549,-0.72122,-0.019889,-0.76375,1
0.76183,-0.926,0.65824,0.67195,12
0.81332,0.38147,0.88629,0.19784,16
0.6962,-0.43404,-0.91026,-0.65403,9
-0.6502,0.23306,0.57312,-0.59733,7
0.82698,0.53398,-0.63625,0.15066,14
-0.37163,-0.78351,-0.081347,-0.29501,1
-0.053437,0.23132,0.027202,-0.50715,7
0.37614,-0.64454,0.46602,0.48885,12
-0.1879,0.17368,0.36751,0.6561,8
0.59139,-0.6659,-0.91389,0.10641,10
-0.8449,0.15775,0.78938,-0.6498,7
0.18677,-0.79577,-0.19988,0.60162,10
0.32031,-0.83625,-0.6807,-0.33348,9
0.57218,0.21093,0.79958,-0.91208,15
0.63783,-0.088408,-0.28601,0.11297,10
-0.43189,-0.59432,0.46625,0.69837,4
-0.77273,0.20119,-0.2767,-0.56293,5
-0.90247,0.87602,-0.22381,0.65119,6
-0.77876,0.30491,-0.16001,-0.030689,5
0.22778,-0.79887,-0.93649,0.066575,10
0.32556,-0.052369,0.2089,0.078335,12
-0.49869,-0.30267,0.69416,0.024258,4
-0.36805,0.029875,-0.59362,-0.8814,5
0.057884,0.60111,0.75223,0.52958,16
0.60267,-0.59652,0.27238,-0.79251,11
-0.78755,-0.88421,-0.86912,-0.14139,1
-0.00084567,0.72371,-0.92343,-0.58865,5
0.20153,0.99791,0.15633,-0.080809,15
0.45108,0.45343,-0.77309,0.93836,14
-0.37366,-0.14002,-0.28577,-0.036273,1
-0.78784,-0.1769,-0.62123,0.53649,2
-0.59472,0.75083,-0.76631,-0.77569,5
0.9913,-0.07879,0.4846,-0.28107,11
0.58001,0.65162,0.089342,0.79695,16
0.76577,0.0079307,0.30853,0.041868,16
0.53781,-0.6903,-0.26695,-0.88784,9
-0.26469,-0.56456,-0.38914,-0.54015,1
0.02184,0.69785,0.56412,0.60476,16
-0.49671,0.57872,0.87817,-0.81941,7
0.77693,-0.0060104,-0.95881,-0.77928,9
0.57291,0.33491,0.12303,0.14535,16
0.59725,0.97102,0.44341,0.18573,16
0.57433,0.78777,-0.63847,0.51694,14
0.91793,0.50745,-0.94878,-0.12933,13
-0.099075,0.63603,-0.75755,-0.70694,5
-0.27306,-0.85789,-0.40658,-0.075712,1
-0.71034,-0.092898,0.10644,-0.86804,3
0.27195,0.082296,0.48476,0.72699,16
0.69552,0.64058,-0.55666,-0.98785,13
0.49634,-0.32658,-0.71112,-0.01903,9
-0.53841,-0.9776,-0.15794,-0.90942,1
0.28762,0.9386,-0.543,0.074416,14
-0.53135,-0.17148,0.41746,-0.72514,3
0.28269,0.065464,0.55811,-0.41876,15
-0.17529,-0.63315,0.32491,-0.97838,3
0.51509,0.12923,0.63488,0.6213,16
0.55457,-0.95069,-0.75258,-0.10524,9
-0.74006,0.26922,0.66082,-0.10968,7
-0.26846,0.28391,0.46264,-0.75493,7
-0.033303,-0.57857,0.39582,0.64141,4
0.22316,0.67554,-0.56932,-0.068789,13
-0.35218,-0.49631,0.78719,0.86975,4
0.16869,-0.17719,0.61801,0.010625,12
0.95397,-0.075893,-0.32981,-0.92596,9
0.16949,0.45185,0.21113,-0.48376,15
-0.46677,0.82352,-0.59994,-0.7286,5
-0.8745,0.42979,0.35047,-0.0087788,7
0.5558,-0.68368,-0.56762,-0.87038,9
-0.89455,-0.97804,0.67807,-0.50865,3
0.12178,-0.81987,-0.9465,0.24281,10
-0.71001,0.9012,0.98445,0.90157,8
0.14444,0.40908,-0.88924,-0.85912,13
-0.59507,-0.096032,-0.54355,-0.44315,1
0.36951,0.72075,0.35321,-0.35501,15
0.21822,0.80421,0.42429,-0.93443,15
0.15084,-0.91906,-0.18607,-0.43896,9
-0.27989,0.95618,0.93329,-0.091722,7
-0.22869,0.31147,-0.91416,0.72107,6
0.98993,0.86997,0.56721,-0.52698,15
0.25464,0.15539,0.75293,-0.56622,15
-0.76591,-0.26881,0.60346,0.56666,4
0.63858,0.2378,0.44203,0.26475,16
-0.90992,0.45881,0.25186,-0.20152,7
0.081104,-0.26095,0.36375,-0.33994,11
0.92244,-0.39816,0.87932,0.11413,12
-0.45007,0.41267,0.15772,-0.4752,7
-0.60935,0.89026,-0.861,-0.18393,5
0.87219,-0.18116,0.065743,0.26097,12
-0.93921,0.58397,0.013413,0.45652,8
0.091814,-0.10304,-0.92785,0.46785,10
0.79806,0.41948,-0.10421,-0.29086,13
-0.05262,0.14701,-0.62518,-0.12321,5
0.22966,-0.51906,-0.90125,0.33734,10
0.66247,-0.14867,-0.53712,-0.93777,9
0.43063,-0.85056,0.34447,-0.85007,11
0.79115,0.70864,-0.73778,0.3512,14
0.87417,0.058369,-0.1894,0.72677,14
0.066294,0.14486,0.24478,-0.30106,15
-0.77456,0.15735,-0.63472,0.15243,6
0.13698,-0.10584,-0.98297,0.49777,10
0.91688,0.63115,-0.32185,-0.67264,13
0.28642,0.84067,0.82648,-0.26816,15
-0.29323,-0.65239,0.75502,0.74837,4
0.62667,-0.53553,-0.57649,0.31495,10
0.4314,-0.41673,0.41788,0.17247,12
0.17143,0.24435,-0.052309,0.3374,14
-0.10203,-0.94847,0.21664,-0.071339,3
0.70211,-0.27122,0.017897,0.27115,12
0.95395,0.35515,0.30411,0.55677,16
-0.11188,-0.0088748,0.89355,0.94328,4
-0.8326,0.37454,-0.33727,-0.10843,5
-0.76151,-0.8614,-0.99425,0.96586,2
-0.0050439,-0.86743,-0.68921,0.28443,2
-0.65592,-0.28316,0.11144,-0.1854,3
-0.37845,0.87068,-0.58824,0.16995,6
0.5922,-0.87184,-0.87348,0.028238,10
-0.015672,-0.19244,-0.881,0.94144,2
-0.73471,0.86421,-0.8756,0.89646,6
0.25438,-0.048455,0.6016,0.79174,12
0.66971,-0.66373,-0.21482,-0.31057,9
-0.35566,0.55103,0.66069,-0.80942,7
-0.5658,0.32678,-0.42839,0.52351,6
-0.73002,-0.091542,-0.9145,-0.25601,1
0.52594,0.64556,0.47604,-0.90503,15
-0.64169,0.85758,-0.46923,0.14128,6
-0.19547,0.98284,-0.4913,0.44467,6
0.6256,0.024322,-0.29532,0.8214,14
0.29949,-0.6164,0.55831,-0.19935,11
-0.96074,-0.36956,-0.12853,-0.1448,1
0.87418,-0.056109,-0.53116,0.56929,10
-0.22795,0.37346,0.89455,0.56556,8
-0.99278,-0.62205,0.94204,-0.21427,3
0.15108,-0.30702,0.77296,-0.39963,11
0.91911,-0.61302,0.65995,-0.57378,11
0.85334,0.23308,0.69246,0.75598,16
-0.33885,-0.32814,-0.1741,-0.27618,1
-0.56843,0.034198,0.89002,0.074377,8
-0.75363,-0.15258,0.37267,0.74351,4
0.56287,0.52093,-0.82631,0.67616,14
-0.56716,-0.90539,0.81927,-0.6237,3
0.30411,0.80497,0.25906,-0.56439,15
0.6349,0.051416,0.92546,0.78639,16
0.66231,0.1842,0.51203,0.779,16
0.57083,0.034072,-0.6722,0.69185,14
-0.82772,-0.13249,0.49761,0.53339,4
0.72303,0.4588,-0.17684,0.72303,14
0.10151,-0.13019,0.6652,-0.084018,11
-0.67683,-0.25876,0.25192,-0.0026293,3
0.89405,-0.81218,0.6616,0.75415,12
0.51339,-0.059115,0.71028,-0.63669,11
-0.5586,0.1881,0.63689,-0.20911,7
-0.88384,0.56445,-0.92587,0.22601,6
-0.5834,0.66411,-0.36375,-0.85932,5
0.15606,0.6933,-0.40963,-0.88767,13
0.25793,-0.5713,-0.58682,0.30207,10
-0.37246,0.89024,-0.2194,-0.90985,5
-0.57544,-0.056836,-0.039123,-0.37651,1
0.97678,0.73156,0.60397,0.10761,16
-0.62173,-0.14827,-0.57368,0.73167,2
-0.74191,0.90538,-0.20424,-0.90702,5
0.36128,-0.6374,0.91674,0.087798,12
-0.34687,-0.74083,0.42749,-0.44235,3
0.64125,0.90351,0.25516,-0.4367,15
0.81304,0.58544,0.088746,-0.29749,15
-0.16649,0.24009,0.89631,-0.79534,7
-0.26393,-0.9629,0.61645,0.10911,4
0.10634,0.58409,-0.774,0.64333,14
0.32251,-0.43616,0.65426,0.72992,12
-0.41304,0.74996,0.25955,-0.76989,7
-0.28463,0.42164,-0.17026,-0.66262,5
0.50031,-0.74814,-0.33531,0.37647,10
0.2302,0.066424,-0.35012,0.48452,14
0.99314,-0.95724,0.15023,-0.73551,11
0.42351,0.45334,0.43362,-0.8347,15
-0.57407,0.19246,0.64782,0.20872,8
-0.65846,-0.7335,0.46319,-0.1923,3
0.46958,0.494,-0.97728,0.94155,14
-0.54264,-0.85609,-0.0069004,-0.352,1
0.20646,-0.9643,0.85082,0.62943,12
0.98486,-0.31442,0.37776,-0.72848,11
0.6918,0.15275,0.82849,0.93031,16
-0.55345,0.10908,-0.11782,0.30575,6
0.16602,-0.19289,-0.63572,0.44506,10
-0.19048,-0.15612,-0.44216,-0.36562,1
0.94106,-0.077669,0.21914,0.13752,12
-0.08888,-0.14388,0.0097144,0.38306,4
0.38462,0.96994,0.95402,0.48974,16
-0.62159,0.71831,0.86161,0.29147,8
0.56203,-0.38791,0.81225,0.50754,12
-0.47091,0.54965,0.44781,-0.25374,7
-0.99676,0.27912,0.1743,0.76423,8
0.48416,0.93279,0.26248,0.93839,16
-0.13947,0.19499,-0.93707,0.76893,6
-0.65222,0.81476,0.63841,0.40973,8
-0.90827,0.87442,0.24621,0.9586,8
0.48831,0.79392,-0.86674,-0.27629,13
-0.085681,-0.3146,0.017508,-0.80627,3
-0.54776,0.55765,0.060077,-0.30049,7
0.27255,-0.99865,0.77639,-0.70365,11
-0.73219,-0.025718,-0.066004,-0.53531,1
-0.069061,-0.65984,-0.91644,-0.82721,1
-0.72835,0.72431,-0.84541,-0.39567,5
0.070341,-0.068186,-0.66921,0.99064,10
-0.035738,-0.40937,-0.59816,-0.57094,1
0.76436,0.23477,0.75442,0.98109,16
0.28564,-0.33402,0.56458,-0.11928,11
-0.54118,0.71692,0.85883,-0.54352,7
-0.04683,0.23127,0.42072,-0.57189,7
0.63996,0.29322,-0.52811,-0.69169,13
0.62832,-0.28255,-0.56547,-0.13635,9
0.12669,-0.19521,-0.36052,0.54823,10
0.98945,-0.84227,0.73732,-0.65524,11
-0.86539,0.34027,-0.93349,-0.35533,5
-0.86139,0.84941,-0.98723,0.10224,6
0.056837,0.52469,0.70578,0.59967,16
0.48063,0.73328,0.54,-0.84929,15
0.34999,0.22421,0.64739,0.4436,16
0.042403,-0.18655,0.28517,-0.026187,11
0.31314,-0.40072,-0.60537,-0.37854,9
-0.71812,0.29687,0.66638,-0.21144,7
0.037114,-0.5097,0.76036,-0.038434,11
-0.072542,-0.25834,-0.54377,-0.41383,1
0.69004,-0.40206,-0.11776,0.56178,10
-0.11293,0.13605,0.43388,0.28391,8
-0.9067,0.53718,-0.59302,-0.91534,5
-0.74005,0.28808,0.96345,-0.78297,7
0.11228,-0.79347,-0.78633,0.38318,10
-0.23764,-0.39624,-0.073807,0.51244,2
0.14353,0.20846,0.17831,0.80166,16
-0.704,0.031189,-0.40731,0.57665,6
0.68098,-0.10553,0.64041,-0.35186,11
0.973,-0.80872,-0.9739,-0.94867,9
0.94408,-0.95386,0.32417,0.36874,12
-0.99752,0.66895,0.59377,0.3301,8
-0.76171,0.14194,0.81358,-0.30948,7
-0.85808,-0.17524,-0.99537,0.095429,2
0.58673,-0.087289,0.72867,-0.97184,11
-0.42352,0.099899,0.67533,-0.9358,7
-0.96316,-0.17936,0.11934,-0.55418,3
0.074665,0.54564,-0.010052,-0.38059,13
-0.21185,-0.22146,-0.55762,-0.40436,1
-0.47733,-0.93939,-0.4541,-0.43536,1
-0.44162,-0.99769,-0.9632,-0.7121,1
-0.1266,0.80014,0.24238,-0.98154,7
0.75062,-0.15734,0.10379,0.46139,12
0.232,-0.56327,0.23284,0.71139,12
0.25143,0.46766,0.58812,0.3369,16
-0.67814,-0.032891,0.88921,-0.87385,3
0.34708,0.87675,0.77375,-0.095979,15
0.32361,-0.69122,0.11688,-0.36243,11
-0.94839,-0.7284,0.74735,0.55187,4
0.94661,-0.36344,0.92582,-0.56555,11
0.66732,0.30578,-0.13763,0.68216,14
0.89238,0.20165,0.16533,-0.61158,15
0.67883,-0.9447,0.25184,-0.42425,11
0.8904,0.28628,-0.55762,0.59715,14
0.12745,-0.70793,-0.2606,0.22906,10
0.33257,-0.16597,-0.12335,-0.53408,9
-0.24547,0.9294,0.69889,0.42985,8
0.42478,-0.17505,-0.44033,0.87115,10
-0.68506,0.064068,-0.49653,-0.92017,5
-0.14867,-0.13321,-0.19578,0.72412,2
-0.41587,-0.40411,-0.31743,0.7322,2
-0.32364,0.51064,-0.72178,0.76873,6
0.41206,0.86969,0.59974,0.30107,16
-0.11179,-0.36575,0.67438,-0.92485,3
0.2507,0.059388,0.78535,0.86137,16
0.39429,0.24555,-0.87269,-0.79845,13
-0.7873,-0.37847,-0.10373,0.46349,2
0.43667,0.077087,-0.96672,-0.24469,13
-0.53979,-0.59956,-0.85208,0.75361,2
0.88471,0.31998,0.70041,0.6049,16
-0.9622,0.36391,-0.13104,0.075365,6
-0.33191,-0.22344,-0.73131,0.24165,2
-0.34028,-0.97945,-0.58188,-0.59915,1
0.834,0.97817,-0.5717,0.51326,14
-0.29763,-0.49988,-0.89016,0.32096,2
-0.37636,0.41802,-0.53031,-0.074631,5
-0.66248,-0.62884,0.69412,-0.99261,3
-0.28156,0.030082,-0.12825,-0.35111,5
0.81564,0.86089,0.59751,-0.23648,15
0.49828,0.92406,0.039846,0.83447,16
-0.79721,0.35686,-0.21491,0.69509,6
0.30869,0.99797,0.29762,0.68954,16
0.66129,-0.19728,0.34005,0.80005,12
0.5757,0.31383,0.27918,0.70175,16
0.15952,0.28819,0.58154,-0.84673,15
-0.13139,-0.81659,-0.40779,-0.35099,1
0.59517,-0.43349,-0.98469,0.96487,10
-0.61382,-0.057862,-0.39646,0.14592,2
0.27712,-0.97527,-0.77122,0.43868,10
-0.39513,0.97715,-0.96618,-0.041861,5
0.13701,-0.28088,0.92351,0.71225,12
-0.97096,-0.82523,-0.90295,-0.53323,1
-0.18512,0.13521,-0.12064,0.99853,6
0.79721,0.58026,-0.88727,0.12303,14
-0.081593,-0.17553,-0.98442,-0.039869,1
-0.37334,-0.29094,0.54114,-0.74431,3
0.75625,-0.39432,-0.62428,0.22195,10
-0.62955,-0.0017084,-0.87192,-0.087927,1
-0.96014,-0.4367,-0.37305,-0.24486,1
0.50005,0.41426,-0.035746,0.15802,14
-0.85659,-0.45834,0.93259,-0.87536,3
-0.10382,-0.74818,0.28395,0.89691,4
-0.63429,-0.88233,0.83256,-0.26801,3
-0.50321,-0.07183,0.51906,0.88903,4
-0.97183,-0.2272,-0.85333,-0.78219,1
0.93595,-0.25555,0.53267,-0.11505,11
0.49855,0.75505,0.90909,0.059691,16
0.28083,0.97862,0.96971,-0.48452,15
