-0.85208,-0.64327,0.85171,0.12903,-0.66196,0.30782,14
-0.41833,0.073391,0.36097,-0.14217,-0.39688,-0.45863,25
-0.32294,-0.41304,0.20528,-0.66027,-0.59818,0.020188,10
-0.90512,0.40097,0.93596,0.044868,-0.18467,-0.67861,29
0.85055,0.50586,-0.67851,-0.55284,0.73122,0.48267,52
0.64373,-0.79047,-0.035473,0.90073,0.17131,0.84586,40
-0.77961,0.94911,-0.9839,-0.81857,0.43038,-0.45584,19
-0.44061,0.35458,-0.38453,-0.10824,-0.38361,-0.89428,17
-0.70532,0.097624,0.8021,0.19423,0.8531,-0.94158,31
0.24687,-0.43736,-0.76795,-0.7584,0.50509,0.027993,36
0.63673,0.10336,0.27547,0.6648,0.18799,-0.82169,63
-0.92939,-0.91535,-0.64426,-0.13112,0.70679,-0.40431,3
0.0014462,-0.33248,0.7683,0.80289,0.87395,-0.9227,47
-0.090507,-0.060951,0.90106,-0.97695,0.9881,-0.23796,11
0.48069,0.88498,-0.049265,-0.16678,-0.65894,0.57785,50
-0.25961,-0.78454,0.20964,0.88522,0.85561,0.053662,16
0.59861,0.75923,0.69971,-0.75752,0.90441,-0.075411,59
0.31757,0.66425,-0.84769,-0.41076,-0.44738,-0.2919,49
0.50757,-0.85525,-0.17677,-0.69618,0.39793,0.88769,36
0.74461,-0.087472,0.17527,0.30759,-0.16508,0.89389,46
-0.5816,-0.3041,-0.5713,0.86467,0.19277,0.042741,8
-0.82056,0.20766,0.038372,-0.42742,-0.04218,-0.22283,25
0.84552,-0.3393,-0.55637,-0.94308,0.060065,0.53351,36
0.35958,-0.0037498,0.1141,-0.64726,-0.78684,-0.38753,41
0.47742,-0.29675,0.55978,0.29394,-0.8038,0.04596,46
0.12589,-0.010116,0.29462,-0.6072,0.92469,0.79564,44
-0.41709,-0.93248,0.014143,-0.32849,-0.89987,0.32926,10
0.73383,0.11839,0.49188,-0.23929,0.43095,0.63643,60
0.1851,-0.73785,-0.12857,0.82607,-0.24544,-0.99925,37
0.10728,0.79385,0.33659,-0.27297,0.0024027,-0.13112,59
0.88426,-0.30799,0.93875,0.9461,-0.81276,-0.99539,45
0.35078,0.20039,0.84812,-0.93846,-0.54117,-0.85168,57
-0.072077,-0.50671,0.49607,0.26054,0.67353,0.88368,16
