0.77677,-0.34838,3
-0.63123,0.77965,2
0.1707,0.50342,4
0.79641,0.52526,4
-0.10777,-0.061042,1
0.84374,-0.57847,3
-0.44202,-0.91705,1
0.21766,-0.35634,3
0.36491,-0.92577,3
-0.54359,0.38771,2
-0.97246,0.3407,2
-0.16655,-0.13906,1
0.87696,0.53558,4
-0.31394,0.072017,2
0.55949,-0.92028,3
-0.65053,-0.73041,1
-0.31609,-0.61317,1
-0.7108,-0.32867,1
0.43354,-0.89537,3
0.39862,0.21023,4
0.37699,0.024122,4
-0.49321,0.23492,2
0.38472,-0.13529,3
-0.5454,0.6954,2
-0.1507,-0.091882,1
-0.25616,-0.96919,1
-0.28938,0.74614,2
-0.88469,0.3124,2
0.26329,0.64601,4
0.41463,0.90355,4
0.22718,-0.89818,3
0.29663,-0.52986,3
-0.66012,-0.87331,1
-0.70111,-0.15668,1
0.02835,0.72766,4
0.75067,-0.83675,3
-0.63209,-0.053776,1
-0.074322,-0.74891,1
-0.14214,0.54577,2
-0.0054216,0.68284,2
-0.67698,-0.91342,1
-0.31512,-0.027119,1
-0.47624,-0.52118,1
0.68905,0.90495,4
0.60066,0.88779,4
-0.14672,0.22787,2
0.21403,0.94697,4
-0.70907,-0.31028,1
0.019227,0.7957,4
-0.40611,-0.13081,1
0.7193,-0.52837,3
0.3432,0.88166,4
0.26695,0.36844,4
-0.7505,-0.87018,1
-0.058824,0.74085,2
0.97315,0.40276,4
0.8966,0.20985,4
0.29017,0.46475,4
-0.69655,-0.49312,1
0.27825,0.20098,4
0.13132,0.62924,4
-0.062668,-0.89177,1
-0.14393,-0.73898,1
0.19854,0.68489,4
0.69994,0.23669,4
0.50224,0.062576,4
0.15872,-0.50342,3
0.84941,-0.40984,3
-0.87052,0.74537,2
0.98269,-0.15667,3
-0.89401,-0.87114,1
-0.60101,0.79397,2
-0.15449,-0.59324,1
-0.78498,0.65246,2
0.24734,0.76354,4
-0.90401,-0.026499,1
-0.43075,0.19693,2
-0.87793,0.054535,2
0.40704,0.24964,4
0.33691,0.71008,4
-0.24284,-0.43572,1
-0.62361,0.76751,2
0.49401,0.13538,4
-0.31924,-0.76979,1
0.5906,-0.546,3
-0.024198,0.19196,2
0.051339,-0.52111,3
-0.94302,-0.73717,1
0.28846,-0.6763,3
-0.29869,0.68975,2
-0.54159,0.20437,2
-0.13223,0.92713,2
-0.23507,-0.30864,1
-0.060422,0.19125,2
0.95897,0.19797,4
-0.27124,0.23141,2
0.54882,-0.88165,3
0.10554,0.50063,4
0.77826,0.89642,4
-0.29009,0.069358,2
-0.50896,-0.61489,1
0.82204,0.50585,4
-0.91293,-0.98536,1
0.90151,-0.34349,3
0.11281,0.83521,4
-0.24727,0.17673,2
0.9901,0.71038,4
-0.88327,0.20934,2
0.033413,0.64516,4
-0.93781,0.75897,2
0.14235,-0.35803,3
-0.63906,-0.75409,1
0.26192,0.44261,4
0.96185,-0.11931,3
0.74981,-0.74653,3
-0.096328,0.17965,2
0.41692,-0.92786,3
0.55494,-0.59964,3
-0.010314,0.5766,2
0.057067,-0.97581,3
-0.69843,-0.39331,1
-0.2612,-0.95725,1
-0.71556,0.99497,2
0.45379,0.16406,4
-0.045974,-0.41325,1
-0.10224,0.8579,2
0.772,0.014239,4
0.055238,-0.090616,3
-0.18182,0.17574,2
-0.46222,-0.47172,1
-0.85598,-0.38942,1
-0.16373,-0.25669,1
-0.94849,-0.5111,1
-0.41769,0.16909,2
0.007019,0.39169,4
0.93187,-0.85611,3
-0.78123,0.94217,2
0.34608,0.50614,4
-0.00013526,0.61233,2
0.5542,0.50328,4
-0.71279,-0.83988,1
-0.83359,-0.036607,1
-0.20156,-0.10865,1
0.59392,0.34495,4
-0.61665,-0.10253,1
0.53555,0.40863,4
-0.4194,0.36329,2
-0.56622,0.3943,2
-0.96657,0.2372,2
-0.20268,-0.69804,1
-0.23784,0.5216,2
0.31869,0.56209,4
-0.85816,0.80821,2
-0.69479,-0.53246,1
-0.96685,-0.64664,1
-0.77241,-0.2178,1
0.30358,-0.35887,3
-0.19469,0.63095,2
-0.35795,0.22705,2
0.11582,0.52,4
0.98692,-0.14467,3
0.66897,-0.80112,3
0.39925,-0.76993,3
0.83652,-0.25319,3
-0.92054,-0.6123,1
-0.85933,0.64149,2
-0.051987,0.19927,2
-0.30167,0.37769,2
0.8745,-0.01778,3
-0.02087,-0.82365,1
0.079298,-0.52984,3
0.79052,-0.076796,3
-0.10673,-0.60282,1
0.75407,-0.94905,3
-0.49284,0.4588,2
-0.45238,0.44983,2
-0.34328,-0.33922,1
0.095129,0.68699,4
-0.55974,-0.14312,1
0.34286,0.72937,4
-0.71441,0.31413,2
-0.8118,0.16207,2
0.74038,-0.59855,3
-0.52626,0.059093,2
-0.22799,0.78886,2
0.14308,-0.39001,3
0.051604,0.74189,4
-0.84795,0.81749,2
0.74825,-0.34031,3
0.90227,0.36615,4
0.62501,0.79844,4
-0.4324,-0.84861,1
0.055694,0.75718,4
-0.32117,-0.61832,1
0.10933,0.69954,4
0.94881,0.33424,4
-0.37659,-0.31132,1
0.33759,-0.69725,3
-0.34807,0.27074,2
0.54895,0.69558,4
