0.6437,0.036065,4
0.25648,-0.2545,3
0.9126,0.42071,4
0.17985,-0.088713,3
-0.60433,0.21043,2
-0.14134,0.98081,2
-0.32651,0.54783,2
0.98389,-0.33145,3
-0.23953,-0.822,1
0.9854,-0.63019,3
0.037609,0.053704,4
-0.65544,-0.1658,1
-0.85085,0.60132,2
-0.25939,0.8664,2
-0.75316,-0.64427,1
0.26904,0.72013,4
-0.17216,0.91479,2
0.98183,0.91894,4
0.85991,-0.92427,3
-0.70153,-0.88483,1
-0.21024,-0.98841,1
-0.076841,-0.37464,1
0.1219,-0.8886,3
0.56073,-0.41228,3
-0.025612,-0.28797,1
-0.16001,0.90735,2
-0.476,-0.046098,1
0.82161,-0.44352,3
-0.95546,0.0060104,2
0.64224,0.28672,4
-0.62306,-0.77751,1
0.37151,0.51612,4
-0.28958,0.70389,2
0.94843,0.6885,4
-0.75446,0.78101,2
-0.62486,-0.23632,1
0.77888,-0.11239,3
0.16681,-0.79684,3
-0.38151,-0.54839,1
-0.99847,0.94264,2
-0.5448,-0.43075,1
-0.70919,0.81479,2
-0.59313,0.7811,2
0.79265,0.84501,4
0.74619,-0.6877,3
0.40058,0.75944,4
-0.059005,0.26399,2
0.65427,-0.57874,3
-0.0083472,-0.30977,1
-0.27302,-0.68016,1
-0.44879,-0.1113,1
0.84948,-0.83245,3
-0.22602,-0.66936,1
-0.014238,-0.60561,1
-0.49112,0.38205,2
0.76993,0.14761,4
-0.23347,0.74665,2
-0.40485,-0.51073,1
0.43519,0.25922,4
-0.61826,-0.93114,1
-0.76361,0.032397,2
0.674,0.72645,4
0.48827,0.96825,4
0.18104,-0.98025,3
-0.51422,-0.49432,1
0.24649,-0.5523,3
0.27671,-0.90492,3
-0.34486,-0.97966,1
-0.86502,-0.019609,1
0.76108,-0.90904,3
-0.080087,-0.44334,1
0.52775,0.27995,4
-0.49222,-0.41062,1
0.18277,-0.46069,3
-0.14241,0.18109,2
-0.2358,-0.23893,1
-0.74657,0.40505,2
-0.51147,-0.0077521,1
-0.84132,0.26642,2
-0.39428,-0.29321,1
0.48341,-0.42591,3
0.23003,-0.73359,3
0.34482,0.87416,4
-0.98323,0.60967,2
0.35675,0.87606,4
0.0063614,-0.62924,3
-0.53818,0.86631,2
-0.65021,0.87151,2
-0.63003,-0.43291,1
0.68852,-0.45073,3
0.96518,0.10286,4
0.82748,-0.62942,3
-0.30526,-0.1158,1
0.56045,-0.62936,3
0.092909,0.89475,4
0.63288,-0.012351,3
-0.032546,0.92784,2
0.1799,0.28988,4
0.57453,-0.031368,3
-0.79953,0.93539,2
0.074014,-0.71362,3
-0.26803,0.26466,2
0.20861,0.32378,4
0.91761,-0.13232,3
-0.21435,-0.88129,1
-0.21405,-0.014555,1
0.58127,-0.069732,3
0.29016,0.61349,4
-0.21223,-0.48668,1
0.37791,-0.21714,3
-0.192,-0.51966,1
-0.72777,0.37289,2
-0.098713,0.97977,2
-0.33116,-0.64514,1
-0.56406,0.64289,2
0.85155,-0.53802,3
0.37928,-0.88405,3
0.19764,-0.72237,3
0.49331,0.87031,4
0.083942,0.77708,4
0.40107,-0.42148,3
0.86112,0.89553,4
0.72523,0.69986,4
-0.66512,-0.13069,1
-0.47372,-0.063901,1
-0.85678,0.25971,2
0.95735,-0.68394,3
-0.52723,-0.97044,1
0.3212,-0.46898,3
-0.82074,-0.96911,1
-0.57846,0.349,2
0.0056488,0.10294,4
-0.79009,-0.3567,1
-0.22225,0.5604,2
0.075975,-0.70843,3
-0.32159,-0.51024,1
0.1118,-0.41537,3
0.073537,-0.60814,3
-0.21878,-0.82412,1
0.39254,0.73995,4
0.35696,-0.82362,3
0.37461,0.36742,4
0.12298,-0.7592,3
-0.28384,-0.9786,1
0.22622,0.11454,4
0.87147,0.81422,4
0.19378,0.72091,4
0.95918,-0.3231,3
-0.11799,-0.94568,1
0.47922,0.60172,4
-0.92479,0.61197,2
0.52945,0.73698,4
0.036563,0.33929,4
-0.98937,0.61556,2
-0.4456,0.795,2
0.069664,-0.09234,3
0.53593,0.11565,4
-0.89381,0.012262,2
0.098107,0.38397,4
0.60199,0.36581,4
0.29917,0.040627,4
0.86289,0.65694,4
-0.85054,0.011559,2
-0.44639,0.64972,2
0.83848,-0.43631,3
0.53001,-0.64301,3
0.19948,0.93974,4
0.66594,0.48388,4
0.79209,-0.48042,3
0.94544,0.16247,4
0.99704,0.91052,4
-0.7207,-0.83849,1
-0.85892,-0.83293,1
-0.85307,0.23827,2
-0.97051,-0.55101,1
0.94364,0.53037,4
-0.81047,0.13631,2
0.68347,0.33238,4
0.37035,-0.78437,3
-0.024886,-0.83143,1
-0.30661,0.25024,2
-0.2927,-0.18054,1
-0.49232,-0.82549,1
0.82204,-0.25787,3
0.45129,0.34429,4
-0.94815,-0.62083,1
-0.076957,0.79146,2
-0.4374,0.89969,2
-0.94207,0.92315,2
0.76936,0.46017,4
0.54201,-0.18742,3
-0.34053,0.4875,2
0.59312,-0.42403,3
-0.35072,-0.37117,1
-0.38424,0.21179,2
0.85622,0.18969,4
0.95383,0.75732,4
0.047111,-0.4908,3
0.90387,0.53238,4
0.77599,0.88203,4
