-9.6607e-05,0.48476,2
-0.25612,-0.8055,1
-0.95842,-0.093961,1
0.94011,-0.74135,3
-0.28174,0.21266,2
-0.0068252,-0.19905,1
0.23516,-0.22866,3
-0.31777,-0.73344,1
0.89026,0.021678,4
-0.94414,-0.31742,1
0.5561,-0.35582,3
0.71068,-0.42568,3
0.72187,0.69644,4
-0.27429,-0.89149,1
0.27074,0.86187,4
-0.1711,0.85313,2
0.21571,0.16183,4
0.32439,0.65578,4
0.56372,0.3525,4
-0.55553,-0.86411,1
0.49938,0.17386,4
-0.6366,-0.673,1
0.29564,-0.23455,3
0.2817,-0.77797,3
-0.85216,-0.89695,1
-0.11194,-0.56065,1
0.71331,-0.83293,3
0.6262,0.83479,4
-0.50459,0.74834,2
0.35802,0.67384,4
-0.38306,0.0038858,2
-0.93343,0.84999,2
-0.13825,-0.15157,1
0.11796,-0.56977,3
-0.39934,-0.31336,1
0.08709,-0.10465,3
-0.070317,-0.18665,1
0.55902,0.36598,4
0.41326,-0.016296,3
0.71598,0.46787,4
-0.11817,0.97964,2
0.40452,-0.73387,3
0.39716,0.53071,4
-0.10405,-0.14424,1
0.98027,0.22219,4
-0.072208,-0.48804,1
-0.97839,0.78809,2
0.1232,0.046691,4
0.17516,-0.30181,3
-0.13412,-0.096247,1
-0.37082,0.31278,2
-0.1789,0.25543,2
-0.6933,0.99193,2
-0.10903,0.46412,2
-0.35358,-0.96986,1
0.46345,-0.16727,3
-0.22886,0.37232,2
0.74823,0.86765,4
0.72746,-0.73221,3
0.4769,0.68336,4
0.95977,-0.5288,3
0.11852,0.56906,4
0.1536,0.667,4
0.019376,-0.16778,3
0.053557,-0.35934,3
-0.50428,0.38933,2
0.11006,-0.28028,3
0.11209,0.93388,4
-0.85685,-0.64859,1
-0.62791,0.84472,2
-0.82544,-0.23801,1
0.2152,0.079284,4
-0.031509,-0.87367,1
-0.68321,0.45283,2
-0.45458,0.99891,2
-0.85288,0.1965,2
0.16624,0.60676,4
0.053308,0.048044,4
0.40308,-0.17173,3
0.1259,-0.25229,3
0.3742,-0.78914,3
