RF	RerF(rho=.0127)	RerF(rho=.0253)	RerF(rho=1)	RR-RF
0.004000000000	0.050000000000	0.054000000000	0.094000000000	0.147000000000
0.000000000000	0.001000000000	0.001000000000	0.001000000000	0.006000000000
0.019000000000	0.014000000000	0.021000000000	0.000000000000	0.009000000000
0.006000000000	0.057000000000	0.043000000000	0.033000000000	0.058000000000
NaN	NaN	NaN	NaN	NaN
0.001000000000	0.012000000000	0.022000000000	0.077000000000	0.082000000000
0.000000000000	0.051000000000	0.057000000000	0.089000000000	0.123000000000
0.003000000000	0.004000000000	0.007000000000	0.022000000000	0.027000000000
0.001000000000	0.175000000000	0.174000000000	0.105000000000	0.139000000000
0.001000000000	0.008000000000	0.009000000000	0.023000000000	0.027000000000
0.005000000000	0.001000000000	0.002000000000	0.000000000000	0.005000000000
0.000000000000	0.001000000000	0.001000000000	0.017000000000	0.018000000000
0.027000000000	0.244000000000	0.260000000000	0.298000000000	0.313000000000
0.119000000000	0.027000000000	0.048000000000	0.057000000000	0.064000000000
0.211000000000	0.325000000000	0.257000000000	0.010000000000	0.048000000000
0.002000000000	0.006000000000	0.017000000000	0.124000000000	0.099000000000
