RF	RerF(rho=.0127)	RerF(rho=.0253)	RerF(rho=1)	RR-RF
0.611000000000	0.428000000000	0.348000000000	0.321000000000	0.353000000000
0.102000000000	0.153000000000	0.131000000000	0.118000000000	0.102000000000
0.381000000000	0.123000000000	0.134000000000	0.122000000000	0.133000000000
0.008000000000	0.005000000000	0.004000000000	0.020000000000	0.020000000000
0.045000000000	0.119000000000	0.104000000000	0.048000000000	0.060000000000
0.008000000000	0.093000000000	0.086000000000	0.135000000000	0.122000000000
0.003000000000	0.004000000000	0.009000000000	0.020000000000	0.029000000000
0.016000000000	0.010000000000	0.013000000000	0.014000000000	0.037000000000
0.059000000000	0.033000000000	0.052000000000	0.017000000000	0.033000000000
0.007000000000	0.038000000000	0.050000000000	0.056000000000	0.070000000000
0.011000000000	0.049000000000	0.051000000000	0.012000000000	0.021000000000
0.000000000000	0.027000000000	0.017000000000	0.029000000000	0.045000000000
0.005000000000	0.005000000000	0.014000000000	0.056000000000	0.063000000000
0.059000000000	0.050000000000	0.035000000000	0.014000000000	0.013000000000
0.011000000000	0.016000000000	0.017000000000	0.023000000000	0.031000000000
0.001000000000	0.004000000000	0.004000000000	0.011000000000	0.033000000000
0.003000000000	0.003000000000	0.009000000000	0.029000000000	0.039000000000
0.004000000000	0.006000000000	0.005000000000	0.007000000000	0.021000000000
0.000000000000	0.005000000000	0.003000000000	0.006000000000	0.023000000000
0.000000000000	0.001000000000	0.003000000000	0.012000000000	0.020000000000
0.014000000000	0.007000000000	0.014000000000	0.011000000000	0.009000000000
0.000000000000	0.006000000000	0.004000000000	0.024000000000	0.020000000000
0.031000000000	0.007000000000	0.005000000000	0.024000000000	0.036000000000
0.003000000000	0.002000000000	0.000000000000	0.001000000000	0.010000000000
0.042000000000	0.036000000000	0.021000000000	0.017000000000	0.022000000000
0.048000000000	0.035000000000	0.058000000000	0.070000000000	0.063000000000
0.089000000000	0.146000000000	0.154000000000	0.031000000000	0.061000000000
0.065000000000	0.075000000000	0.104000000000	0.092000000000	0.072000000000
0.000000000000	0.025000000000	0.015000000000	0.010000000000	0.014000000000
0.000000000000	0.006000000000	0.007000000000	0.013000000000	0.016000000000
0.000000000000	0.001000000000	0.004000000000	0.007000000000	0.026000000000
0.149000000000	0.009000000000	0.009000000000	0.008000000000	0.013000000000
