RF	RerF(rho=.0127)	RerF(rho=.0253)	RerF(rho=1)	RR-RF
0.203000000000	0.139000000000	0.181000000000	0.225000000000	0.177000000000
0.000000000000	0.000000000000	0.000000000000	0.008000000000	0.011000000000
0.000000000000	0.006000000000	0.014000000000	0.045000000000	0.082000000000
0.095000000000	0.061000000000	0.060000000000	0.086000000000	0.113000000000
0.045000000000	0.062000000000	0.068000000000	0.050000000000	0.038000000000
0.001000000000	0.005000000000	0.003000000000	0.006000000000	0.014000000000
0.000000000000	0.000000000000	0.000000000000	0.001000000000	0.001000000000
0.012000000000	0.018000000000	0.022000000000	0.016000000000	0.011000000000
0.002000000000	0.001000000000	0.004000000000	0.017000000000	0.024000000000
0.000000000000	0.010000000000	0.009000000000	0.006000000000	0.021000000000
0.001000000000	0.000000000000	0.001000000000	0.003000000000	0.006000000000
0.001000000000	0.005000000000	0.004000000000	0.014000000000	0.023000000000
0.000000000000	0.002000000000	0.001000000000	0.002000000000	0.007000000000
0.008000000000	0.020000000000	0.017000000000	0.011000000000	0.015000000000
0.002000000000	0.003000000000	0.008000000000	0.025000000000	0.016000000000
0.002000000000	0.002000000000	0.006000000000	0.005000000000	0.014000000000
0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.001000000000
0.025000000000	0.014000000000	0.019000000000	0.019000000000	0.040000000000
0.000000000000	0.001000000000	0.000000000000	0.002000000000	0.001000000000
0.005000000000	0.006000000000	0.005000000000	0.016000000000	0.035000000000
0.002000000000	0.003000000000	0.003000000000	0.003000000000	0.009000000000
0.000000000000	0.017000000000	0.006000000000	0.011000000000	0.025000000000
0.011000000000	0.000000000000	0.001000000000	0.011000000000	0.015000000000
0.043000000000	0.010000000000	0.018000000000	0.026000000000	0.041000000000
0.032000000000	0.010000000000	0.013000000000	0.042000000000	0.053000000000
0.113000000000	0.127000000000	0.143000000000	0.142000000000	0.119000000000
0.046000000000	0.022000000000	0.020000000000	0.054000000000	0.069000000000
0.003000000000	0.015000000000	0.023000000000	0.026000000000	0.040000000000
0.000000000000	0.001000000000	0.001000000000	0.000000000000	0.005000000000
0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.001000000000
0.000000000000	0.001000000000	0.001000000000	0.000000000000	0.001000000000
0.000000000000	0.004000000000	0.003000000000	0.010000000000	0.016000000000
