RF	RerF(rho=.0127)	RerF(rho=.0253)	RerF(rho=1)	RR-RF
0.571000000000	0.298000000000	0.268000000000	0.375000000000	0.295000000000
0.188000000000	0.106000000000	0.148000000000	0.194000000000	0.179000000000
0.055000000000	0.029000000000	0.031000000000	0.072000000000	0.095000000000
0.200000000000	0.191000000000	0.151000000000	0.092000000000	0.104000000000
0.084000000000	0.071000000000	0.087000000000	0.097000000000	0.122000000000
0.010000000000	0.013000000000	0.009000000000	0.017000000000	0.033000000000
0.001000000000	0.003000000000	0.004000000000	0.006000000000	0.020000000000
0.030000000000	0.042000000000	0.057000000000	0.037000000000	0.036000000000
0.013000000000	0.099000000000	0.083000000000	0.032000000000	0.054000000000
0.024000000000	0.018000000000	0.027000000000	0.021000000000	0.042000000000
0.015000000000	0.004000000000	0.007000000000	0.020000000000	0.017000000000
0.004000000000	0.001000000000	0.002000000000	0.010000000000	0.015000000000
0.010000000000	0.002000000000	0.005000000000	0.032000000000	0.055000000000
0.002000000000	0.009000000000	0.007000000000	0.013000000000	0.033000000000
0.003000000000	0.029000000000	0.021000000000	0.015000000000	0.033000000000
0.007000000000	0.013000000000	0.009000000000	0.028000000000	0.050000000000
0.027000000000	0.016000000000	0.011000000000	0.004000000000	0.022000000000
0.000000000000	0.002000000000	0.001000000000	0.003000000000	0.008000000000
0.041000000000	0.137000000000	0.123000000000	0.037000000000	0.070000000000
0.006000000000	0.024000000000	0.015000000000	0.026000000000	0.040000000000
0.033000000000	0.010000000000	0.003000000000	0.018000000000	0.014000000000
0.021000000000	0.008000000000	0.006000000000	0.037000000000	0.043000000000
0.115000000000	0.051000000000	0.052000000000	0.024000000000	0.035000000000
0.045000000000	0.046000000000	0.059000000000	0.031000000000	0.036000000000
0.047000000000	0.030000000000	0.030000000000	0.018000000000	0.024000000000
0.002000000000	0.018000000000	0.030000000000	0.076000000000	0.053000000000
0.111000000000	0.152000000000	0.148000000000	0.010000000000	0.030000000000
0.036000000000	0.004000000000	0.005000000000	0.001000000000	0.006000000000
0.021000000000	0.003000000000	0.002000000000	0.007000000000	0.011000000000
0.003000000000	0.012000000000	0.017000000000	0.014000000000	0.019000000000
0.029000000000	0.019000000000	0.025000000000	0.013000000000	0.033000000000
