RF	RerF(rho=.0127)	RerF(rho=.0253)	RerF(rho=1)	RR-RF
0.003000000000	0.003000000000	0.003000000000	0.005000000000	0.010000000000
0.001000000000	0.002000000000	0.001000000000	0.007000000000	0.009000000000
0.001000000000	0.000000000000	0.001000000000	0.008000000000	0.016000000000
0.001000000000	0.000000000000	0.001000000000	0.002000000000	0.008000000000
0.021000000000	0.055000000000	0.040000000000	0.036000000000	0.039000000000
0.009000000000	0.006000000000	0.011000000000	0.012000000000	0.022000000000
0.005000000000	0.000000000000	0.003000000000	0.008000000000	0.021000000000
0.011000000000	0.006000000000	0.003000000000	0.005000000000	0.018000000000
0.009000000000	0.041000000000	0.041000000000	0.075000000000	0.073000000000
0.040000000000	0.065000000000	0.072000000000	0.057000000000	0.066000000000
0.039000000000	0.002000000000	0.004000000000	0.028000000000	0.043000000000
0.032000000000	0.009000000000	0.006000000000	0.012000000000	0.022000000000
0.000000000000	0.000000000000	0.000000000000	0.001000000000	0.004000000000
0.033000000000	0.001000000000	0.002000000000	0.008000000000	0.006000000000
0.014000000000	0.011000000000	0.015000000000	0.042000000000	0.056000000000
0.004000000000	0.005000000000	0.005000000000	0.011000000000	0.015000000000
0.001000000000	0.000000000000	0.001000000000	0.005000000000	0.004000000000
0.008000000000	0.007000000000	0.012000000000	0.006000000000	0.019000000000
0.003000000000	0.003000000000	0.000000000000	0.001000000000	0.003000000000
0.008000000000	0.019000000000	0.016000000000	0.006000000000	0.009000000000
0.008000000000	0.009000000000	0.011000000000	0.014000000000	0.016000000000
0.002000000000	0.000000000000	0.001000000000	0.001000000000	0.002000000000
0.012000000000	0.002000000000	0.000000000000	0.001000000000	0.003000000000
0.002000000000	0.008000000000	0.008000000000	0.006000000000	0.004000000000
0.003000000000	0.001000000000	0.004000000000	0.007000000000	0.022000000000
0.015000000000	0.004000000000	0.004000000000	0.033000000000	0.031000000000
0.037000000000	0.030000000000	0.026000000000	0.008000000000	0.014000000000
0.011000000000	0.012000000000	0.015000000000	0.050000000000	0.102000000000
0.008000000000	0.000000000000	0.000000000000	0.004000000000	0.022000000000
0.001000000000	0.002000000000	0.002000000000	0.000000000000	0.003000000000
0.009000000000	0.030000000000	0.013000000000	0.010000000000	0.015000000000
0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.002000000000
