RF	RerF(rho=.0127)	RerF(rho=.0253)	RerF(rho=1)	RR-RF
0.026000000000	0.007000000000	0.006000000000	0.024000000000	0.079000000000
0.066000000000	0.010000000000	0.007000000000	0.024000000000	0.042000000000
0.020000000000	0.018000000000	0.013000000000	0.034000000000	0.077000000000
0.004000000000	0.014000000000	0.009000000000	0.045000000000	0.058000000000
0.065000000000	0.058000000000	0.063000000000	0.052000000000	0.096000000000
0.007000000000	0.009000000000	0.011000000000	0.040000000000	0.069000000000
0.014000000000	0.002000000000	0.003000000000	0.010000000000	0.024000000000
0.019000000000	0.009000000000	0.012000000000	0.007000000000	0.013000000000
0.045000000000	0.017000000000	0.010000000000	0.017000000000	0.047000000000
0.022000000000	0.003000000000	0.008000000000	0.012000000000	0.018000000000
0.070000000000	0.121000000000	0.058000000000	0.011000000000	0.027000000000
0.045000000000	0.025000000000	0.029000000000	0.012000000000	0.045000000000
0.016000000000	0.020000000000	0.017000000000	0.021000000000	0.039000000000
0.005000000000	0.011000000000	0.008000000000	0.062000000000	0.064000000000
0.111000000000	0.096000000000	0.105000000000	0.195000000000	0.172000000000
0.009000000000	0.005000000000	0.013000000000	0.023000000000	0.033000000000
0.038000000000	0.008000000000	0.013000000000	0.013000000000	0.028000000000
0.029000000000	0.008000000000	0.012000000000	0.020000000000	0.037000000000
0.086000000000	0.080000000000	0.064000000000	0.062000000000	0.096000000000
0.070000000000	0.068000000000	0.064000000000	0.104000000000	0.132000000000
0.012000000000	0.009000000000	0.009000000000	0.032000000000	0.078000000000
0.006000000000	0.002000000000	0.005000000000	0.033000000000	0.031000000000
0.055000000000	0.006000000000	0.003000000000	0.006000000000	0.019000000000
0.080000000000	0.019000000000	0.010000000000	0.011000000000	0.035000000000
0.079000000000	0.061000000000	0.073000000000	0.049000000000	0.063000000000
0.018000000000	0.002000000000	0.003000000000	0.023000000000	0.026000000000
0.013000000000	0.010000000000	0.011000000000	0.015000000000	0.025000000000
0.001000000000	0.000000000000	0.001000000000	0.005000000000	0.008000000000
0.015000000000	0.007000000000	0.015000000000	0.047000000000	0.037000000000
0.246000000000	0.088000000000	0.102000000000	0.122000000000	0.144000000000
0.075000000000	0.057000000000	0.062000000000	0.085000000000	0.122000000000
0.000000000000	0.003000000000	0.006000000000	0.017000000000	0.028000000000
0.052000000000	0.020000000000	0.025000000000	0.013000000000	0.015000000000
0.010000000000	0.009000000000	0.012000000000	0.027000000000	0.031000000000
0.001000000000	0.015000000000	0.018000000000	0.025000000000	0.030000000000
0.031000000000	0.013000000000	0.015000000000	0.033000000000	0.044000000000
0.081000000000	0.085000000000	0.088000000000	0.073000000000	0.109000000000
0.061000000000	0.020000000000	0.015000000000	0.008000000000	0.006000000000
0.000000000000	0.000000000000	0.001000000000	0.004000000000	0.007000000000
0.007000000000	0.010000000000	0.014000000000	0.024000000000	0.044000000000
0.027000000000	0.039000000000	0.033000000000	0.024000000000	0.059000000000
0.007000000000	0.003000000000	0.002000000000	0.015000000000	0.039000000000
0.046000000000	0.052000000000	0.042000000000	0.042000000000	0.056000000000
0.021000000000	0.017000000000	0.007000000000	0.011000000000	0.024000000000
0.043000000000	0.016000000000	0.021000000000	0.009000000000	0.022000000000
0.012000000000	0.014000000000	0.020000000000	0.068000000000	0.069000000000
0.017000000000	0.195000000000	0.165000000000	0.131000000000	0.117000000000
0.107000000000	0.021000000000	0.014000000000	0.040000000000	0.038000000000
